PUMA2020,elasticity,delta_bar,A_g,α_g,delta_g,HDD_g,CDD_g
2800100,0.4714526245732866,0.07143517627999145,-0.010569322906849197,-0.011015175459244266,0.20827186887672292,-212.29856844015,269.4943270003161
2800200,0.6831406422757591,0.6213065324578927,-0.010186465238264374,-0.010404412190681969,0.08749267080469166,-214.31752454701964,261.4569558573516
2800300,0.7201643945692577,0.33105833504924065,-0.010650341759847338,-0.01125458617309595,0.09625860104781425,-206.82024604237193,270.29793317523144
2800400,0.6872034698357975,0.3675871862160015,-0.010949028262106754,-0.011992597056464965,0.11676798603028461,-193.25408174454617,274.43829658415746
2800500,0.6056068157685862,0.14816139213191482,-0.010603690409412662,-0.01125699038951125,0.36328035168234274,-203.5437250496635,268.6928636472574
2800600,0.6846370537983149,0.48680134684835147,-0.011271284197657681,-0.012814359144618766,0.12571702841334045,-177.4475444152292,278.69757253116313
2800700,0.7495191866796114,0.5894513592211077,-0.011198041507783519,-0.01256378129011817,0.05637537834915649,-183.96566714528382,278.2491976241298
2800800,0.7350206487744786,0.42173318547290223,-0.01132443690036173,-0.01269834213177947,0.11002606099954933,-186.3745583997194,281.4489215657776
2800900,0.58611429,0.08204300235970494,-0.011465496186642783,-0.013384544784061847,0.31259072923907694,-164.48548605388245,280.65413648419366
2801001,0.91444659,0.2955964344544192,-0.011612171435261385,-0.013787843309388242,0.23482268758004468,-155.94895777104728,282.35434195629097
2801101,0.42107606,0.030354368365219337,-0.011543213233309554,-0.013597174008196702,0.238688112696952,-160.01101874717241,281.5636509903871
2801300,0.75813055,0.17889183919262072,-0.011363019126201154,-0.013449043248667969,0.41078845173037676,-154.5729328218543,276.64605004513544
2801400,0.90602559,0.10616194372513044,-0.01132884108029353,-0.013198872451424329,0.23782138239694242,-163.723758091625,277.52200703587044
2801500,0.6754537005416137,0.13701366570854956,-0.011349116909276024,-0.013328895915547232,0.38260019438381926,-159.1382237108764,277.1521166959238
2801600,0.7287763662481325,0.46020034997354875,-0.0118461443028973,-0.014510178600190299,0.1833831672314769,-138.70933634670675,284.42302472161464
2801700,0.713137190485817,0.11157404717314451,-0.011688030681131705,-0.014248073348727545,0.2371972868791899,-139.99570276855815,281.18412003414534
2801800,0.65044039,0.17430860774625992,-0.01169924129635429,-0.014335949820715642,0.2851802605110624,-136.72737441734418,280.8494085336574
2801900,0.50317711,2.0965360563567104,-0.011562406051467355,-0.014468158194549089,0.4146491302900026,-121.37833429118088,275.1221613865334
2802001,0.52145529,0.701124160580872,-0.0113903764596039,-0.014274406745955974,1.0810544917959675,-118.58612953623425,270.85359887823245
2802002,0.52310079,0.7020984982114491,-0.011414876248525,-0.01428892476161828,1.0810545751111564,-119.5832982872754,271.56800361078797
2802100,0.57510161,1.1168915383240012,-0.011477896872958693,-0.01446373715173988,0.7157330275726084,-115.84529858865318,272.2860480597979
2900100,0.8050382789991595,0.14326434373802635,-0.0068879924729910915,-0.003026644580435247,-0.043656007359355466,-328.7226117452983,209.44398307298266
2900200,0.43706161,0.41276048451291336,-0.007227256469285522,-0.0038361762074095376,0.0058094347220421635,-314.63120933395453,214.3809049318104
2900300,0.7690295135558883,0.26705232490561964,-0.007187649563246947,-0.003726883558324732,0.08520580173692334,-316.9541947045954,213.92496799022305
2900400,0.6876248135227023,0.2247623309969131,-0.007934575596884048,-0.005308137413749615,0.07086204824832593,-295.14724213718125,226.43132145164952
2900501,0.89655036,0.255908303758097,-0.008221236161796793,-0.0057888909525603376,0.02666651918675681,-292.5603184263242,232.25821800548292
2900601,0.54419351,0.13711602961168387,-0.008066168550234645,-0.005490203235356161,-0.008287443897079933,-295.7307568485593,229.42078247166614
2900700,0.7409757387254061,0.09832323813057187,-0.007742120312476229,-0.0049971704048320156,0.0864367405903721,-296.34314764944804,222.4232414130868
2900800,0.67847019,0.12973710200142474,-0.007694817889672372,-0.005047915525367623,0.018930364045717924,-290.80596824240746,220.40232965868142
2900901,0.53063554,0.20338006342967657,-0.007523796705982447,-0.004678492088469712,0.05299568192245948,-296.1369073025412,217.59880822660156
2900902,0.34313446,0.036851424622170476,-0.007698898705627644,-0.005067559746179329,0.05299581188545027,-290.1822350297011,220.38102652123297
2901000,0.50805652,0.029207593069702886,-0.0076873894971716625,-0.004937290284780826,0.04532972476787368,-295.37405012727777,221.050861912338
2901101,0.14917921,0.041366191093710994,-0.007807776004719009,-0.005305212393753533,0.044958927931297,-286.6753091041719,222.14574579962286
2901102,0.26195514,0.06731993528386152,-0.007818028781468579,-0.005347446892513593,0.044958440277438505,-285.4346922169359,222.15021465845965
2901103,0.48154518,0.29395119797613045,-0.007800277934899541,-0.005322205433201341,0.04495907600462223,-285.3872611703397,221.75251645568628
2901104,0.35971117,0.14374081708632955,-0.007938547137271115,-0.005594591847276759,0.044959006166095807,-282.2826295134185,224.23325518267117
2901105,0.29236254,0.06498471907778064,-0.00796718966227435,-0.005642134481013354,0.04495925279291768,-282.046765677566,224.81948386540867
2901200,0.55155653,0.14513244940656927,-0.0085389810784941,-0.006728198633426774,-0.015788563749919396,-271.0580526621529,235.4068268652969
2901300,0.748206801698802,0.2230637629573207,-0.008943510495946197,-0.0074169131795697035,0.06728215413205409,-266.9358566237217,243.54585382891105
2901400,0.66201735,0.5945975360225573,-0.008939962891511367,-0.007355590671840948,0.13485526034465656,-269.50676253212083,243.924729561876
2901500,0.670476943348268,1.172662966778752,-0.009030117873401251,-0.0073859679504062106,0.02339958664948943,-274.2328717243936,246.74131873615875
2901600,0.6964017207917731,0.34683042166302464,-0.008961159687487726,-0.007185358743903756,0.04368754957832211,-278.75068643822743,246.03158437801247
2901700,0.54565376,0.6934829063960393,-0.008726449461107053,-0.006774494613949697,0.02745927338986299,-281.65905928289726,241.40104915128336
2901801,0.30712524,0.19611182407855074,-0.008477755795286653,-0.006424968988351751,0.08036951479411823,-280.8059387982355,235.79569955158684
2901802,0.17368904,0.08532734913549737,-0.008194935887060061,-0.005904007648775692,0.08036923723971552,-285.4970926893936,230.42680565447696
2901803,0.099514961,0.17167321017449086,-0.008167014097310854,-0.006028433674666133,0.08036970777395581,-277.89697244297,228.46446434427438
2901901,0.2542125,0.12971458766462907,-0.0081404529631121,-0.005995999572342472,0.11324077035726184,-277.581364575478,227.82592140731302
2901902,0.21931513,0.15313558587372722,-0.008483964403501229,-0.00652555776664562,0.11324054651971538,-276.61524848651396,235.18745430355247
2901903,0.1340916,0.06971304726837171,-0.00841399108675127,-0.006543667100563283,0.11324052097015976,-271.0357440901984,232.66185556758506
2901904,0.24506937,0.11021567479526237,-0.008482400724754903,-0.006529545064106959,0.11324042956519137,-276.3262988524013,235.10183652323147
2901905,0.15443617,0.0711574660958606,-0.008466697544683837,-0.006569587336331834,0.11324138058958633,-273.4245339300246,234.242023454321
2901906,0.32129803,0.14007883641140198,-0.00850797178852129,-0.006558656590128201,0.11324067904731693,-276.72705219082496,235.7337919137494
2901907,0.15686727,0.05059811739370243,-0.008473660538343397,-0.006581715136968281,0.1132403100883363,-273.3410516449234,234.37989159358062
2901908,0.24220137,0.1832720119892781,-0.008607131191857907,-0.006814187770979139,0.11324034910282162,-271.740815353745,237.02262711015882
2902001,0.16644298,0.23480599597117566,-0.008470687266020563,-0.0066581767325836465,0.09336217227120729,-269.6334262923931,233.65609690765234
2902002,0.099417329,0.1706429998760647,-0.008468396821526959,-0.0066073187709087735,0.09336189961048355,-271.80984937571486,233.99246933048795
2902101,0.47299999,0.04680904005344388,-0.008704645562975424,-0.006940883564249198,0.09877521470093105,-272.55013420518,239.3048607464338
2902102,0.60923743,0.2303166944873063,-0.008736455655960785,-0.006957515805085638,0.09877528118877021,-273.9465235492625,240.2504933488994
2902200,0.671123867272821,0.22020968525122617,-0.008780057666963288,-0.007007197865953515,0.13585211192625157,-274.6278843599909,241.3277089973512
2902300,0.6351103291347302,0.648240846073972,-0.009852009018828998,-0.009085084260503598,0.049555472486802345,-252.10980713703296,260.83549247015276
2902400,0.7046856297970561,0.28155660621970846,-0.010339630031438247,-0.010163875876310192,0.08840537740692532,-235.7417947797822,268.621459849879
2902500,0.7641723096014703,1.0720802713126394,-0.009308298058555564,-0.008057122782048886,0.04298599804716498,-262.3403216504997,250.72926894571518
2902600,0.68001175,0.494568203561953,-0.00948817197316687,-0.008498643379749352,-0.009354990990589297,-254.30451577347418,253.2464594502634
2902701,0.76441026,0.14890969337671567,-0.00890664175804591,-0.007353450070753385,0.0619273666256658,-267.34336364086016,242.8097149898438
2902702,0.28561038,0.014028769149554615,-0.008853281886368377,-0.007270185148247744,0.05358287051579625,-267.53952577576194,241.67438695508883
2902703,0.33428317,0.01808678550757861,-0.008863055260818035,-0.0072938705480752545,0.05358309551645914,-267.11686235004055,241.81363697046854
2902800,0.71815503,1.3538141210734975,-0.009458335249276237,-0.008429163700313843,0.002510469006044953,-255.4651590116284,252.79831222084272
2902900,0.67110705,0.26183465588563887,-0.00900117695472581,-0.007570359033176516,-0.014501913550421732,-263.814135854266,244.25595296371418
3000100,0.8447951147421355,1.3011963462279326,0.0010266637534990432,0.013029498565162233,0.16754866169534732,-527.7320253890908,71.2273169331709
3000200,0.5000875,1.5870621757914316,-0.0004688264883486509,0.010077877584186852,0.18560151554627158,-493.8986313157515,98.01327635978593
3000300,0.92818308,0.786032393990279,0.0005315459284831272,0.012488131887898548,0.16650358605033888,-536.514196570805,83.64515490658758
3000400,0.8195457855906711,2.276134303389324,-0.0003522704138625441,0.010542897878097951,0.21228169220140677,-507.30937847725886,97.83939428790221
3000500,0.46690345,5.495975581656978,-0.001045363635875437,0.009012084801189289,0.13864111582488492,-484.1614756275061,108.927008518821
3000600,0.91167289,0.7265738062528426,-0.0021369692781264393,0.006878915996427749,0.17126911685568133,-460.44261682467095,128.65251040364637
3000700,0.65347707,0.6435633379958733,-0.003939149910189005,0.0034570544206471397,0.07000096486043912,-425.8637753705442,162.03172128707047
3000800,0.23619083,0.004217565542047899,-0.003627074453311094,0.003984060866770629,0.18565140398557936,-428.84649143136915,155.71778583125405
3100100,0.9520984703442923,0.2587155330992149,-0.005097194211679756,0.0008709940015150085,0.08004778085206268,-385.88874720467754,180.3266022815273
3100200,0.69810241,0.6519811232222834,-0.0062262742711543684,-0.0012076021166109088,0.02864148503476895,-367.2155257111022,201.77017608364687
3100300,0.8416318156105036,0.14817511500003167,-0.00637352879711291,-0.0015618169079466577,0.018313117875393435,-360.9688423705206,203.88983377881857
3100400,0.8877002607492481,0.12914411230711295,-0.006517287285464163,-0.0020568960695298306,-0.07529926068681192,-348.02613395098257,204.74339847515617
3100500,0.7785719778755917,0.377793084977774,-0.007499645827455343,-0.0038491908063559756,-0.014425386787036719,-332.5218873069723,223.53230514565394
3100600,0.7933717368304716,0.17676518632778,-0.007238624333356441,-0.0034952478512615386,0.06024678538573529,-331.03459974463675,217.54396033526314
3100701,0.6933154374011516,0.5966394855282952,-0.006658068320918296,-0.0021889175873597115,0.04128632545063759,-351.52782689147847,208.4527131302472
3100702,0.33672911,0.1132757403014522,-0.006767994700773451,-0.0024570340028125612,0.018317148361945465,-346.69531514781363,210.00497266383204
3100801,0.20846182,0.06663486244933155,-0.006971142744240928,-0.0028682955879295573,0.009908918762454332,-341.62655367527856,213.5596015133922
3100802,0.22463214,0.07423187069483753,-0.007037837994234183,-0.0030380081782372895,0.00990938180638505,-338.37178534904626,214.44406700792672
3100901,0.17687872,0.06530508726742057,-0.00661282474346665,-0.0021128383734576334,0.1174127632332482,-351.94538159163704,207.5347003148884
3100902,0.11120009,0.042363643686845934,-0.0067411479890947664,-0.00238990618702457,0.11741189887272112,-347.9510594306622,209.63928882638447
3100903,0.21290453,0.034768448881615496,-0.0066481960077008784,-0.0022086696997147617,0.11741253826497514,-349.95213036591775,207.9563215715968
3100904,0.13905858,0.019962173694517908,-0.00676608669217979,-0.0024603910517956937,0.11741277129552179,-346.4118928139445,209.91278561343734
3200101,0.37227488,0.6873539683416952,-0.003343075328210171,0.003975101540162541,-0.018032401313268817,-409.16032184609656,145.9928494553411
3200102,0.23820582,0.005000126817934597,-0.0017657099635426574,0.006863645097107393,-0.018032086113587333,-434.54459791783705,115.91055277800741
3200103,0.6722551,0.04964373292814953,-0.0022071800705543935,0.006022012417657454,-0.01803234837476148,-425.9181935261897,124.05959294115199
3200200,0.69449413,0.29047932748795136,-0.003974108552881148,0.0028557877629412816,0.09894699323002072,-400.6679027375744,158.32277554946273
3200300,0.85460365,0.43152708776410353,-0.0015702508325072069,0.007289560881044599,0.02841749671430121,-440.80712232900987,112.73659042482866
3200401,0.42090887,0.13562340609543522,-0.008955811610516708,-0.007183825789981186,0.09820299526754382,-278.4579929079422,245.8623103743649
3200402,0.34648144,0.106903215485716,-0.011144456595462066,-0.011572636809169472,0.0982026223850685,-225.7735630856401,284.5004924661349
3200403,0.30196691,0.0023883569846699856,-0.010232984625705807,-0.009766181795037063,0.09820427477021344,-246.73823050229956,268.2360590520709
3200404,0.28448212,0.001755223462796383,-0.010038613772742198,-0.009463523738569256,0.0982029606679683,-247.42315182180573,264.09520400216724
3200405,0.11268053,0.05066924644128641,-0.008912206819604251,-0.007270804706180405,0.09820254972334024,-271.510427761315,243.67195799278298
3200406,0.1513509,0.0013324023969842548,-0.011756993885337503,-0.012846936709106072,0.09820439391785767,-208.9195633364951,294.9395251834016
3200407,0.22766134,0.0012757956444503762,-0.012055580923650817,-0.013424306892013661,0.09820078877664373,-202.71215355052868,300.3848545484671
3200408,0.20880064,0.001496992853829498,-0.012052437039016307,-0.013417774133974235,0.09820390443963971,-202.79830636016572,300.33121316959756
3200409,0.2021284,0.001821950845955016,-0.012055580923650817,-0.013424306892013661,0.09820259994632907,-202.71215355052868,300.3848545484671
3200410,0.19367413,0.0036012859810769433,-0.010690543153394289,-0.010784767977193868,0.09820050914851318,-231.09030707376778,275.4906719449958
3200411,0.28373614,0.003603906868461147,-0.009530946310681361,-0.008542484973355986,0.09820361543226988,-255.19749146426844,254.34311384960387
3200412,0.25635895,0.002257929805751047,-0.011856295239681968,-0.01304230634500903,0.09820265329558298,-206.70141609214517,296.7231734655339
3200413,0.06962432,0.0034285076431533044,-0.011994053511223889,-0.013296457513011284,0.09820470678007108,-204.39820760992427,299.3350656329885
3200414,0.23403752,0.003442281581049182,-0.010924330654214222,-0.011254321023269707,0.0982037555441455,-225.42837370251425,279.61185265799537
3200415,0.2740117,0.10452131826576308,-0.010736162152631512,-0.010995302744661262,0.09820279027838005,-224.5333375022106,275.32636373682936
3300100,0.7046808219673193,1.600576316180406,-0.0022109946241403587,0.0071625806778407766,0.17382987288376958,-478.47306369743865,133.47865000196518
3300201,0.89584529,1.7812090844101789,-0.0030942821018623,0.0051129068084223295,0.13098361053725946,-444.4436993753467,146.80429971058354
3300301,0.60810697,0.2338228023890666,-0.003952212827322874,0.0030615886999951856,0.19862865567743423,-408.61795075470275,159.25478571131507
3300401,0.56762475,2.3256991216073084,-0.003731740430891771,0.003851017944241761,0.21232951490251736,-429.8501778152684,158.1913787542861
3300501,0.53184938,2.6326672787925527,-0.004201792736827774,0.002800578750274287,0.09926194138446069,-413.589736607626,165.61117551205143
3300601,0.16970167,0.3421916285800727,-0.004164973254592575,0.0028365703429122525,0.09163605744148924,-412.74099556755203,164.65296751512602
3300602,0.41521183,1.758469338149008,-0.004552792138326222,0.0019092170927210682,0.09163604141957894,-396.5428581994517,170.2804668803022
3300603,0.1989948,2.566115471966462,-0.0044140402391078335,0.00216377002266141,0.09163625780059974,-398.79704903134046,167.6380775495985
3300701,0.49430528,1.5417801357469931,-0.004373517462584697,0.0023350705861140894,0.15322933376604833,-403.90098584383526,167.6560405245562
3300801,0.36965418,0.1798285989008817,-0.0044592138256632965,0.0019158597291162038,0.5319053535513316,-390.4961508249841,167.15422472249273
3400101,0.39802217,0.5535560593362401,-0.0060836701166458555,-0.0030609018431039855,0.9309265749834396,-272.56152034433694,181.82935156655668
3400102,0.85427588,1.9855873508834305,-0.006508419861397947,-0.0036305234812260712,0.930926631118624,-275.2722088830429,191.62554283663587
3400301,0.13550141,0.1713538737568905,-0.006830496288674962,-0.003300441765282264,0.26551688126741835,-312.266452483775,205.25996828494607
3400302,0.106883,0.25104897283927624,-0.006840202259360564,-0.003301627894034072,0.26551687500571747,-312.87082394586827,205.58017397636178
3400303,0.071709678,0.1108692943464344,-0.006773065484563351,-0.003293423371120348,0.2655164308267261,-308.69035070328533,203.3652922206132
3400304,0.10245058,0.13533932602939178,-0.006840202259360564,-0.003301627894034072,0.26551708926890855,-312.87082394586827,205.58017397636178
3400305,0.33992141,0.3785831033006595,-0.006606792097987108,-0.0029116450367292195,0.2655170953675242,-314.9100106977943,200.82375404910618
3400306,0.38971123,0.5727469320448529,-0.006204748373516739,-0.001856395540492441,0.2655167559498371,-336.00683595861824,195.75446808731462
3400307,0.22314911,0.19507389364210503,-0.006826114300284337,-0.003299906259603502,0.2655171875223963,-311.99359479480063,205.11540390618907
3400308,0.37341499,0.30870135112113517,-0.006444919583295851,-0.0025139328212636005,0.26551711170913195,-322.1589446500858,198.56155778424446
3400501,0.095347568,0.13063526379799825,-0.006840202259360564,-0.003301627894034072,0.09252195741985393,-312.87082394586827,205.58017397636178
3400502,0.15636836,0.5383058753331482,-0.006809017591843873,-0.0032153492652147956,0.09252190756064281,-314.7102258912921,205.22303556059956
3400503,0.073482849,0.07870782189998035,-0.006840202259360564,-0.003301627894034072,0.09252175751558848,-312.87082394586827,205.58017397636178
3400504,0.41620889,2.247688690988105,-0.005795512751721984,-0.0008843065295072988,0.09252139794752769,-352.8025630153953,189.76345421374313
3400601,0.15065101,0.06034833489333748,-0.0068666297039363475,-0.0035317134450077205,1.0355460825324816,-304.1148803186947,204.60439110784594
3400602,0.12642995,0.10695797294696273,-0.006873950636657763,-0.0035954517619690256,1.0355454382058373,-301.68930814416,204.33407966283903
3400603,0.16325347,0.03566525993560418,-0.006849491533014779,-0.003382503199277678,1.035544979822225,-309.7931008531019,205.23718530537073
3400604,0.1265997,0.21389339768988422,-0.006837239696568161,-0.003301763970823565,1.0355454456771507,-312.6635118586633,205.47838032068717
3400605,0.14882535,0.2022513861314404,-0.006861397016841117,-0.0034861560438777753,1.0355456657786881,-305.8485747397755,204.79759807529166
3400800,0.51429439,1.7907383391577125,-0.0070304672192358034,-0.0034446108329820313,0.23174908335855277,-319.2284630070849,210.88196863142966
3400901,0.30742374,0.12821095489073558,-0.006771503882116227,-0.0034648541658913717,0.25521511117841017,-300.7241230311794,201.91599295326273
3400902,0.3946808,0.14262522210596554,-0.0068904514895102055,-0.0035656684665608136,0.25521589507107956,-304.17482978569365,205.13744760470013
3400903,0.22770688,0.05531020039870005,-0.006872001963052914,-0.0033926078003023493,0.255214809548844,-310.8576079276488,205.91992515936118
3400904,0.12599267,0.05398348665837501,-0.006862800845636341,-0.00342972398273733,0.25521541473131704,-308.5313097318641,205.3049222470272
3400905,0.086277664,0.045009414102495544,-0.006877141252357649,-0.003464574951600574,0.2552154078683809,-307.9066662052981,205.5084484346615
3400906,0.1600958,0.05087410404830405,-0.006948908724353931,-0.003613742861005355,0.2552149257901997,-305.9381460911648,206.73262516869224
3400907,0.11718824,0.04833625857827956,-0.006799844500914807,-0.0034616767407277572,0.2552153009401792,-302.79332391638644,202.90505317187584
3401001,0.4857085,0.10569506077310399,-0.007060738302576631,-0.003616776174657322,0.22177332274328643,-313.3890801278481,210.50854937746055
3401002,0.41876152,0.08787269447197302,-0.006884003816222645,-0.0034373557185201353,0.22177292017611366,-309.6204607508175,205.9633672873743
3401003,0.21174054,0.034276547514468333,-0.0068316712084186704,-0.0032013056504448002,0.22177292720858538,-316.891666322763,206.10731810598799
3401101,0.22739457,0.10556216108420885,-0.005850212310850851,-0.002429312633576002,0.9036746535002994,-285.6753188856713,179.03908758387692
3401102,0.40046626,0.29584110690000226,-0.006314727509748735,-0.0029561014441775585,0.9036751363997735,-293.04885830849054,190.53559785191908
3401103,0.24550427,0.06233982931540706,-0.006350514056339246,-0.0029445068622060925,0.9036749611264503,-296.00935706947126,191.84626860969217
3401104,0.25100705,0.09409881609220307,-0.006407859157594845,-0.002990306533673385,0.9036748297648071,-297.8014893488841,193.42217590615803
3401105,0.24522236,0.10671234724693403,-0.006463592282817744,-0.003062377820813691,0.903675077802187,-298.27964009239884,194.72932823610032
3401106,0.43616611,0.2526948908392021,-0.006368354859496924,-0.003002904885958729,0.903674931307622,-294.54263844863834,191.97697874848453
3401201,0.30661371,3.284630417228582,-0.006041360518309902,-0.002834852997441621,0.6608412797823792,-280.05443606787173,182.23248794867683
3401202,0.17088661,1.0487234807554957,-0.00607228883194829,-0.002845126940998522,0.6608407153357702,-281.6825109820488,183.19993795839665
3401203,0.20928314,1.037110692193011,-0.006172640770783902,-0.002818077091609583,0.6608406258536468,-289.73378042946564,186.83079807593364
3401204,0.4293389,5.446694079826716,-0.006378824224041507,-0.003055308322463264,0.6608405457963749,-292.8504676766682,191.90598711014297
3401205,0.14414893,0.6178807958801127,-0.0061572353467170115,-0.0028018988733029514,0.6608411076619117,-289.4299792673763,186.43899514874477
3401401,0.13358516,0.06954042347732181,-0.006840202259360564,-0.003301627894034072,0.3141927893572851,-312.87082394586827,205.58017397636178
3401402,0.11888521,0.06554722548605765,-0.006831781079743448,-0.0033565544596848157,0.31419199545835563,-309.78084071979254,204.84662038538968
3401403,0.27535254,0.21367576225771967,-0.00668914930377843,-0.0028837096372577066,0.31419264493333166,-321.78055819944353,203.85025932442812
3401404,0.28444576,0.2655354819411621,-0.006663972685068964,-0.0028170180060160636,0.31419245057096135,-323.1296543772663,203.53778257729874
3401405,0.14969192,0.06538252086445913,-0.006836212595403504,-0.00329058968958695,0.3141925970975276,-313.10615099048954,205.5344828602296
3401406,0.15591699,0.08552410105810268,-0.006865951849670697,-0.0035258118349695243,0.31419260309207675,-304.3394670629964,204.62941958072298
3401407,0.088386029,0.03616522430473664,-0.006873950636657763,-0.0035954517619690256,0.3141925424618689,-301.68930814416,204.33407966283903
3401501,0.34501478,0.35412917055576415,-0.006092495637093765,-0.0015086298397905575,0.12377294430031753,-344.3334387191736,194.77185286664633
3401502,0.44746184,0.40780900573700474,-0.005974722456132377,-0.00122463995241269,0.1237730524358034,-349.3611896663919,193.08219500943315
3401503,0.2776019,0.21138263094837892,-0.0065698179054698635,-0.002563806298881704,0.12377308361344284,-328.3492115775393,202.40014296596343
3401504,0.27693328,0.206206850431223,-0.006597320747497997,-0.002682932391155017,0.12377305053554892,-324.7538369073292,202.3646233870036
3401600,0.49864817,0.11645751382188539,-0.005782898147293809,-0.0006696533454357001,0.20862147418680088,-361.788415020627,191.08298923159842
3401700,0.35158893,0.9565041394618874,-0.006287849435356378,-0.001685672301399167,0.1594073598765947,-349.47480713779726,199.96919678009948
3401901,0.10419785,0.08860402212848449,-0.006876939856537392,-0.003472836066399603,0.13508085804109926,-307.5142184634472,205.43432074761657
3401902,0.25462365,0.17946867580126658,-0.006878181179459488,-0.003421917873811577,0.13508128507400677,-309.9331086721442,205.89121402859334
3401903,0.28162953,0.13421354368490943,-0.006878181179459488,-0.003421917873811577,0.13508109141554178,-309.9331086721442,205.89121402859334
3401904,0.15027548,0.12748471518153734,-0.006876582056643861,-0.0034875127662030592,0.13508109770133145,-306.816995650811,205.3026254696366
3401905,0.11438841,0.06559141896746169,-0.006873960802328974,-0.003595034773290805,0.1350808237298603,-301.7091173671433,204.33782133778146
3402001,0.29860982,0.15806280364366665,-0.007301004935585574,-0.004320697178956752,0.384784310027122,-297.42093430223156,212.94110753143968
3402002,0.36720839,0.21071198634743424,-0.007397449939823244,-0.004666447304089553,0.38478440166436817,-288.11385666755695,213.40289865856263
3402003,0.53545791,1.0447554357169047,-0.0064302480829967566,-0.003251976022165707,0.3847846260812656,-287.3232974284584,192.0519033370015
3402101,0.1673439,0.07016054928781783,-0.007610580581207303,-0.005000902491828201,0.7012209872053777,-287.244261715712,217.9223487084336
3402102,0.22304894,0.0572587859980236,-0.007523129497607327,-0.0048636699081253554,0.7012210030033862,-287.6010711370983,216.0679424082856
3402103,0.3567788,0.22626038302045096,-0.006882724788153416,-0.004011824761502886,0.7012209729569381,-283.19378407471265,201.24110612189887
3402104,0.27932015,0.09825065826834108,-0.007354119588894593,-0.004598451165380867,0.7012208328035524,-288.2906489588223,212.48407555835647
3402201,0.28955212,0.08089650834284379,-0.007610391050448853,-0.0050003937097567765,0.9844492015076252,-287.25472609211255,217.92005113585452
3402202,0.50446731,0.3013599185280575,-0.007172138712182408,-0.004424226222096346,0.9844493336093436,-283.9277320389724,207.71827503723873
3402301,0.13136597,0.22489800101345608,-0.007012832409970944,-0.00368605309464767,0.15723115860786296,-306.9612445648748,208.3161949768954
3402302,0.39597568,0.964391085446316,-0.007004592831130191,-0.003623050981237585,0.1572307515785473,-309.29071154902726,208.5492893569586
3402303,0.28057018,0.6865060976321375,-0.006530448674573823,-0.003204622400525695,0.15723048549955637,-296.2952390272404,195.8429848836507
3402401,0.53768021,0.2912694300649017,-0.006785384368130882,-0.004214798692312737,0.6009670638286503,-267.2806496328655,196.27977259116432
3402501,0.4395144,0.2666142883149983,-0.007512334724293503,-0.005192450562448511,1.4356820200963154,-271.7935590099437,213.02330158495715
3402601,0.31713998,2.6703393974240135,-0.006316744469137792,-0.0036493454243120838,0.7568762562711707,-261.3999580889164,184.9579852995179
3500100,0.8643282347512504,0.2015192732606376,-0.0031424880135293163,0.003995355357346974,0.14869275541930763,-396.47486270725955,139.34066669864296
3500200,0.7209896159734415,0.07929301346480905,-0.004841651243309661,0.0006883120886229267,-0.08359039700387905,-360.168612474845,170.15388167447165
3500300,0.78881258,0.7141750213878341,-0.0019338034097970058,0.0063427418028587,0.022332586911023064,-422.06947640760427,117.38083703286406
3500400,0.9135114253689723,0.39018927900554945,-0.007268767955973202,-0.004317751464363579,-0.010593791316882557,-295.3680333958875,211.86949619473447
3500500,0.69301975,0.02259388597097145,-0.0006992717565722506,0.00886664550324083,0.04015054853686737,-454.0032764385275,95.98022578342815
3500600,0.69468731,0.11321512364800536,-0.0020562241171353775,0.006036392769326665,0.12657087493308722,-416.33197408618537,119.04634007090965
3500701,0.5702948,0.11789361126840085,-0.004435525589218524,0.0013113591746098593,0.005881372955867274,-361.1715640900324,161.42577320938128
3500702,0.3515662,0.015040975994585726,-0.00496036613290274,0.00030442532470427615,0.005881426513917576,-350.624424378802,171.06192917480345
3500703,0.2450197,0.01657899228113276,-0.0036587055141119886,0.002780524007894754,0.005881690032687459,-375.81019874972094,146.99052903475283
3500704,0.1543112,0.0056970584740969835,-0.004382949983466225,0.0014028217474222754,0.005882185974816532,-361.79682419477143,160.38386533868146
3500705,0.31449893,0.04831580752687512,-0.0043144837456406725,0.0015203644405808962,0.005881295586298745,-362.5393616293468,159.0143108517189
3500706,0.71889663,0.02838686562677929,-0.004735065961363856,0.0007249844636387469,0.00588147355202227,-354.61599341798353,166.83016465020884
3500800,0.93407315,0.15502202679306795,-0.0041262224310601595,0.0017898544727810786,0.00031784670285801733,-362.11816441472655,154.81095532498784
3500900,0.84625047,0.5585411316666782,-0.006384569948320871,-0.002569676255983448,-0.02095523651143072,-315.50705784522705,196.05651572077218
3501001,0.8578257,0.2963738243117448,-0.009134390013931707,-0.007972434685437329,-0.1072546220709285,-254.41998158371104,245.5085935254335
3501002,0.48799494,0.010587600853905494,-0.007965054062350064,-0.005717859778202255,-0.10725398939923772,-278.42975407741,224.13015505212908
3501100,0.8159373395998044,1.0097634624849021,-0.010025791181280335,-0.009892750465337594,0.0719146395610407,-226.87247596053248,260.1635578193125
3600100,0.7111553700280188,1.1463841290022105,-0.002688657781335163,0.007039546421800226,0.15815428110618457,-505.2514424644947,148.7104049407362
