PUMA2020,q,population,H_S,homeownership_rate,total_owner_occupied_home_value,mean_rent,mean_labour_earnings,mean_labour_earnings_workingage,mean_income,mean_income_workingage,delta
3000200,284371.0704487524,165991,286248.00167853874,0.5497628133562102,1.474776267941451e10,975.2188544012606,51123.41792523861,68645.08695971966,76424.99202418327,82968.18190813065,1.5870621757914316
3000300,272803.5547986866,116977,215336.24973735615,0.5572943949235878,1.0713264331193546e10,797.4983967898879,46734.28942075372,66063.64088910818,68874.88223,80862.66837255657,0.786032393990279
3000400,468859.9379212374,118960,211295.08842580728,0.5314825640925847,1.567595710092756e10,1132.730872953311,54944.90411889553,71874.221200943,87577.29508209229,95616.55075871944,2.276134303389324
3000500,250225.1876500876,155387,290273.5196346427,0.5593761765553609,1.288582165719691e10,731.1378779225051,42414.72159487009,60249.18403804302,65909.45873427391,76719.28458160162,5.495975581656978
3000600,182518.5232522393,130467,235819.60222694027,0.5632909397436379,1.2139524511458311e10,771.6383289396763,42538.51157987118,58422.40987795591,69457.88973,77363.36505877972,0.7265738062528426
3000700,137542.3528095571,148517,276143.4865415735,0.6213891335601716,1.0738710985137356e10,708.4266750058159,46895.56575062871,61383.41703476012,73343.52858614177,77687.33172,0.6435633379958733
3000800,265938.8438,110114,223364.48643312458,0.5668949536047876,8.456282596801316e9,888.4456539154053,57219.03625488281,72862.41571044922,73217.28677368164,81967.82397460938,0.004217565542047899
3100100,121366.2752957168,105556,216834.9058590723,0.5335356431407844,5.377890664393674e9,652.6424103,42227.60179511632,60597.77776830153,64380.64125,74304.14658944841,0.2587155330992149
3100200,148653.7525060774,184840,322419.47131266905,0.6439173494401687,9.753136147036257e9,615.7262889532162,45693.67790194599,63411.41706792718,68425.18290798127,77827.19118733612,0.6519811232222834
3100300,135228.7334531825,109843,196715.4832636051,0.5786819854586381,5.965127580534999e9,711.4394918,52617.66554650232,67944.87533935462,73375.09212528232,81361.53410244457,0.14817511500003167
3100400,110530.2856808592,102289,190216.98358595968,0.5785511789603234,5.23197713023563e9,718.2654047410905,51997.32897928141,65681.9057273866,78185.49409,87414.82927865346,0.12914411230711295
3100500,135589.9912700589,116501,202410.0478144308,0.5935704901790951,6.528128969044321e9,659.4144522187975,54980.90017137134,79164.4866204888,77464.72118823853,93737.6824,0.377793084977774
3100600,127092.1035858873,137829,236460.3949145447,0.6098121998005361,7.041858350528222e9,708.5757531043685,46105.54054365162,66048.45043380815,68309.30212553624,79225.99910377644,0.17676518632778
3100701,216127.6564364498,106908,189437.83948581363,0.6826916503682554,7.190961720545756e9,773.4374767603783,60700.31132,78240.85763,85106.98938769278,94183.93177661448,0.5966394855282952
3100702,241654.0317451468,190604,292421.6802204119,0.6573253886135295,1.2309101998896152e10,1062.102587245877,82113.81055,100559.0776917118,107522.6085742385,115165.9070440713,0.1132757403014522
3100801,205990.3596390187,171287,264866.90987976774,0.3925891236715919,7.206566613421738e9,854.9050347465218,47181.76699820231,60888.09453134824,60920.70362421506,69032.54674195274,0.06663486244933155
3100802,205990.3595,151321,239789.1659580856,0.6693271870399147,1.1616147342506866e10,1050.681167555507,74601.98703785299,99396.28537913831,99912.65801953012,113366.5360548693,0.07423187069483753
3100901,195811.0628767362,196880,336144.4747152,0.6208761175816253,1.5340169921432398e10,1095.583756786031,81973.51444512745,100859.0551445675,105830.1446230588,116282.4296294563,0.06530508726742057
3100902,195811.0630002959,159143,274730.4833822918,0.6412821162464934,1.2532658389229969e10,1196.950830679624,77102.14989864574,100031.3088963714,102957.2667297403,117458.9783591668,0.042363643686845934
3100903,195811.0630779301,114458,180482.56258274216,0.3921262320064507,4.431375589221441e9,922.9863051722439,40159.27810339368,58315.47687158675,52560.78651867084,66874.23043144579,0.034768448881615496
3100904,195811.0631,114045,179225.68079278455,0.4493573344813381,4.684710659445055e9,964.8363939742482,40380.56326759636,54529.59242992564,61435.21476259997,64898.54591041609,0.019962173694517908
3200101,391595.9375950004,157689,234107.22087452246,0.5520632899951287,1.3551504237775204e10,1404.659898703154,66006.08060614835,88318.01921538402,89496.96499521381,101004.6859359206,0.6873539683416952
3200102,391595.9375,195423,303619.51496072614,0.3618811456199182,1.3728351191848501e10,1172.015191599727,54206.32011580467,70731.36101126671,74651.90514,85748.72056865692,0.005000126817934597
3200103,391595.9381,133380,240747.34349751045,0.6998230770398828,2.110774134342018e10,1594.019867236108,88184.62207948421,109801.0386236736,141962.9704453301,140456.1716909029,0.04964373292814953
3200200,194271.5337250333,181195,306299.63191652455,0.5433028421077427,1.2845530843483397e10,782.1925544117695,44986.52634071557,61739.04094880952,65642.77762,78338.53277053847,0.29047932748795136
3200300,348425.8264296091,171466,282896.90635782515,0.6454983013726106,2.0191834592495758e10,1134.540112053379,49128.15123883615,72988.90395940446,81690.35910432567,92812.87585416858,0.43152708776410353
3200401,295781.2813210049,141403,213930.89938821038,0.7256842732998512,1.4433488690962282e10,1429.259903232238,66460.82268279577,84132.10037,95666.71948,104252.0938951393,0.13562340609543522
3200402,295781.2813689045,162012,218815.4418196006,0.4993156003801685,8.738777585612188e9,1164.383457511005,44098.45608559371,55498.32521477112,66115.4435902146,68183.20374123457,0.106903215485716
3200403,295781.2813,215691,292467.0237816295,0.5918899325434559,1.4558566000387234e10,1295.422847449299,59431.10699518211,69259.44396829698,81798.24514782429,85709.05257699266,0.0023883569846699856
3200404,295781.2813,154784,242157.6723439616,0.603942098,1.5990187444184332e10,1390.066159900169,73199.46001388042,84932.93772766514,93900.82809000884,98818.59211754169,0.001755223462796383
3200405,295781.2813123571,159900,275475.370362399,0.5801322331189223,1.9826821093190617e10,1567.729006158543,75743.96217858628,104367.7481855839,105094.3934948393,120093.5911185129,0.05066924644128641
3200406,295781.2813,141840,187185.019598061,0.4071672220408594,6.226202508510561e9,1221.402926187058,51088.55072799671,60104.68472270414,71314.10544838908,77138.85885662845,0.0013324023969842548
3200407,295781.2813,132429,175023.00386227015,0.2510180713822337,4.462123792422809e9,971.1094221365614,35926.21431386078,44733.71770092061,49668.44987455034,57519.49129932784,0.0012757956444503762
3200408,295781.2813,160272,210847.22566394083,0.4711209593580059,7.4019927314213e9,1057.26128,44102.35024924493,52039.65677447742,59683.21699747012,62669.30929126745,0.001496992853829498
3200409,295781.2813,158332,260282.3361018335,0.1986300717303493,6.650341871944581e9,1028.005621587392,46660.59064468741,53185.31452912092,67245.08143869042,68081.33326753974,0.001821950845955016
3200410,295781.2813,107325,175505.17168904957,0.5720348993774689,1.0027875661651123e10,1477.331444,70315.03121452901,85718.95127007307,95386.42440905294,100851.3482,0.0036012859810769433
3200411,295781.2813,135714,221990.1833309828,0.5721053546026984,1.2690026346912903e10,1477.440843883602,70323.24278702406,85729.89536426647,95396.70835709025,100861.4802446712,0.003603906868461147
3200412,295781.2813,163143,257226.31151905502,0.5192947173678953,1.4657422684036777e10,1392.821351815168,78878.50348853038,92556.57747487685,101677.0432,106261.3219182333,0.002257929805751047
3200413,295781.2813,113706,180900.24204225218,0.6248379866169993,1.27766955583146e10,1566.968786702176,69721.24789791174,92778.68777449735,106146.7521274878,120098.0720151593,0.0034285076431533044
3200414,295781.2813,125552,199750.3008866565,0.6249378256088676,1.4109934515458103e10,1566.465742,69725.99243307114,92775.70105099678,106159.9616405964,120101.9095327854,0.003442281581049182
3200415,295781.2814554429,193358,339457.7429717199,0.6375416305064278,2.2779592292239918e10,1415.874303040968,72054.87688846854,91965.50685532985,108982.2969591332,119366.3412165789,0.10452131826576308
3300100,187052.0334153998,165449,348218.412124134,0.4648849823031469,1.3248287665056036e10,955.2908518178228,51480.86068832967,79719.29502,79458.73873342387,98667.95940722711,1.600576316180406
3300201,282427.1408482101,134927,323724.4303395416,0.489722954,1.3270994412861242e10,925.8822268936783,58852.00015803985,82606.24315797538,91097.51641326398,102637.8543747589,1.7812090844101789
3300301,303887.4848,150189,237856.97082292533,0.5682465138979751,1.369464823789037e10,1123.115550033748,65764.91391682625,95007.96154808998,87148.85030817986,111891.0368685722,0.2338228023890666
3300401,279424.969,117822,179702.16828074888,0.6002209334856161,9.817245737890814e9,1012.456280678511,75530.35919547081,108451.9828534126,99385.82840108871,127406.1575345993,2.3256991216073084
3300501,245341.5315041986,109109,192867.74414596424,0.6131141961222966,9.989494230319923e9,1104.253626636229,63305.5997,86656.72661787271,92054.44971907139,104972.1290509701,2.6326672787925527
3300601,309494.2827211136,115644,169889.06027308427,0.3675912250764668,5.993882229477584e9,1144.822343,60258.26647949219,72652.20574951172,75461.23663330078,82249.79077148438,0.3421916285800727
3300602,309494.2818,105194,154964.65342756064,0.6722226198380667,8.801562547653616e9,1279.094677928835,85640.82294797897,107576.9546272755,113554.1838548183,127006.2709972858,1.758469338149008
3300603,309494.2817735857,112349,169578.4495694967,0.7127185802582972,1.003283561724451e10,1257.838786836714,88058.41345,110020.5516695976,118994.0113246441,131686.6330757141,2.566115471966462
3300701,340319.0195,167976,257812.1520376977,0.6983688424297725,1.7483413150303043e10,1233.933218546212,88521.88187,115569.1005830765,113569.3934326172,132027.0930013657,1.5417801357469931
3300801,371588.6254,198870,328285.6871189754,0.7036070835456485,2.7064060153390846e10,1488.787665,92790.89974236488,122181.5760326385,123440.5501089096,142210.4786,0.1798285989008817
3400101,216241.5470078142,145982,272768.70312364114,0.4518482476632926,1.1405840215778791e10,1044.350454423577,57813.81450390816,77744.20604,82267.64518594742,93155.28332066536,0.5535560593362401
3400102,216241.5472,118083,191121.7276525809,0.6775041470637007,9.22565994840037e9,1061.448353851214,63031.60553,74359.19640523195,88892.05563,93231.54383224249,1.9855873508834305
3400301,522394.9375,109278,153052.49795373125,0.4795607431115059,1.009988359623597e10,1500.952285125852,82253.36159610748,107523.5731515884,110198.2876691818,122300.7397089005,0.1713538737568905
3400302,522394.9397186822,125216,174208.1072372854,0.4923559757844487,1.0336135642008354e10,1504.724517464638,81408.14607048035,103961.8314,107094.8852319717,123246.6596689224,0.25104897283927624
3400303,522394.9389283642,136342,185187.08812028405,0.485267088,1.4792786182685358e10,1844.916631221771,100543.1410369873,121954.6652,126822.2276306152,139173.4475402832,0.1108692943464344
3400304,522394.9389368821,129504,184373.69142176476,0.5420755987223989,1.1389308828977554e10,1485.542760791019,89577.42047164557,114180.6853648926,118533.2224325667,126682.7541322536,0.13533932602939178
3400305,522394.9383746107,126560,188469.0749564834,0.7409539055661298,2.9310249308070946e10,2477.574743628502,144854.1131877899,189441.6642627716,187407.8077926636,219581.7910079956,0.3785831033006595
3400306,522394.9383594626,104617,160390.32686499253,0.7107660695910454,1.7841534070735794e10,1602.150514371693,114339.8327913284,157526.3471250534,146884.9423007965,180394.4042873383,0.5727469320448529
3400307,522394.9375,117748,182070.2138911374,0.6510698998317821,1.49724364960352e10,1571.974670827389,94036.54230499268,123674.1591949463,120778.7141304016,142781.5409736633,0.19507389364210503
3400308,522394.9379454806,106467,159025.24899608587,0.8490913947589434,2.1861156243662457e10,1909.748141663149,177167.6957478523,222946.0490853786,218964.4592506886,253557.7102826834,0.30870135112113517
3400501,375326.1911009528,143175,148437.45162822804,0.2948101981237414,5.978860329962004e9,1208.509346336126,60251.92012619972,67878.25042319298,77580.89378523827,79099.1336927414,0.13063526379799825
3400502,375326.1895637584,114166,163297.5698062731,0.5979557422555511,1.2442929262164572e10,1371.503181807728,107576.1651043845,140979.5131,129370.7885348025,152875.4886652961,0.5383058753331482
3400503,375326.1892885765,159732,173578.40317801764,0.2309378334155099,4.2229678900074563e9,1156.876911,48841.53704,58415.22104,58943.82434654236,66008.33151721954,0.07870782189998035
3400504,375326.1888718292,107045,166985.7399592178,0.6936574654537253,1.3927432966923067e10,1655.981082,111873.2021284103,148561.0468912125,133857.8890676498,163142.1496534348,2.247688690988105
