PUMA2020,α_bar,A_bar,ρ,q,Π,H_S
3200410,1.0179299,1.041883,346.54364,444.6116,0.054218747,0.1766017
3200411,1.0332799,1.0649065,349.57968,444.71017,0.03959656,0.22336373
3200412,1.0261797,1.136275,388.65906,481.45786,0.051245674,0.24966349
3200413,0.99715334,1.1104704,379.92773,474.83627,0.11419234,0.17538382
3200414,1.0025175,1.1197547,382.14572,476.35605,0.045741238,0.19366199
3200415,0.99620974,1.1504209,351.2559,433.69095,0.06259141,0.33047074
3300100,0.9037684,1.1234229,279.504,360.29288,0.005724556,0.36255002
3300201,0.6841074,1.1991878,253.29071,333.81403,0.0018186987,0.3314595
3300301,0.9181408,1.2087699,418.9622,518.9541,0.005092498,0.22804455
3300401,0.8437177,1.3033419,483.14316,579.92566,0.0043720407,0.16189846
3300501,0.85921085,1.06251,342.94724,438.07797,0.0076003936,0.1930828
3300601,1.0659688,0.9288771,385.5116,520.1543,0.063928925,0.18476918
3300602,0.8159977,1.2540143,483.32898,589.0012,0.009917236,0.14014436
3300603,0.7968166,1.2825048,482.39105,581.6748,0.042753533,0.1517501
3300701,0.8234638,1.3853401,518.6626,610.43097,0.009463765,0.22543368
3300801,0.7986575,1.4588491,521.8196,605.9725,0.02618575,0.2796471
3400101,0.8435029,0.95811725,289.9425,378.34375,0.027062979,0.2873635
3400102,0.9052053,0.897366,323.99658,430.47076,0.0011558973,0.20560506
3400301,0.692968,1.144983,465.0856,578.75775,0.058473956,0.13844737
3400302,0.7142214,1.1356528,458.0141,571.0047,0.081236415,0.16009901
3400303,0.66431695,1.3006299,551.10266,657.12823,0.09915068,0.15788777
3400304,0.67355305,1.2329136,491.1828,595.4256,0.0842556,0.16213675
3400305,0.5072459,1.76306,879.38226,947.74524,0.012712661,0.13064045
3400306,0.54218835,1.5359381,654.2921,734.6055,0.009262745,0.12124762
3400307,0.61050975,1.2955705,485.53705,577.39056,0.037316367,0.15421224
3400308,0.45294923,1.9349934,1078.4529,1136.241,0.0073808227,0.102108814
3400501,1.0647684,0.8251824,472.0988,650.3926,0.08987764,0.1666791
3400502,0.59461534,1.4244964,610.647,704.2963,0.04664752,0.1300551
3400503,1.1465956,0.74105525,433.0467,611.2808,0.13053848,0.2091604
3400504,0.560054,1.483837,601.1015,680.2241,0.008593303,0.12975828
3400601,0.65297353,1.384778,591.5636,689.7356,0.07066834,0.18918003
3400602,0.77713865,1.0710835,467.42108,595.40674,0.068784736,0.1542807
3400603,0.5872335,1.5669674,748.1862,837.3201,0.050565187,0.15171336
3400604,0.7862546,1.1479214,523.99506,652.9484,0.07439697,0.16901219
3400605,0.80268073,0.9898927,404.7201,527.19617,0.073652506,0.18719144
3400800,0.56097215,1.5144207,589.09906,659.9411,0.00580338,0.16358246
3400901,0.62018657,1.2538913,412.2307,492.53098,0.02918769,0.19629885
3400902,0.5659857,1.498889,614.9388,694.3532,0.010668249,0.1411271
3400903,0.66744006,1.2897042,550.2828,657.36804,0.031233396,0.13685277
3400904,0.66898197,1.3087335,583.872,694.84845,0.055588488,0.1267775
3400905,0.6891044,1.258748,563.5504,679.9758,0.0723342,0.12697686
3400906,0.74952984,1.2501293,556.24,672.68286,0.060484808,0.17154057
3400907,0.8705233,0.8831403,392.71906,529.0584,0.074533105,0.15542175
3401001,0.47167367,1.7451212,781.7389,839.5777,0.0048379027,0.12732051
3401002,0.6251766,1.319989,515.3159,608.2155,0.009754087,0.14290346
3401003,0.62374306,1.2847803,470.66364,559.9791,0.04223862,0.16129062
3401101,0.55503345,1.2401754,339.8339,408.3077,0.046942413,0.18420008
3401102,0.6113856,1.3715874,536.0343,623.23157,0.010573762,0.13912089
3401103,0.6691381,1.125559,369.10297,458.02838,0.03977691,0.17901585
3401104,0.51341814,1.5387815,588.3599,656.343,0.027100211,0.1380678
3401105,0.5537159,1.3689724,482.87497,560.3152,0.02936465,0.13861234
3401106,0.5570139,1.4787334,578.8805,655.5797,0.007860969,0.13304318
3401201,0.2369671,1.4848958,249.92369,280.6066,0.049198247,0.27705756
3401202,0.73789996,1.0820614,320.44217,401.19443,0.10232948,0.28502256
3401203,1.0221239,0.9128649,457.32007,611.79553,0.04245998,0.16261832
3401204,0.715697,1.0640823,347.06036,431.91833,0.0137172565,0.18567255
3401205,0.61961025,1.2118529,374.151,451.12585,0.06885254,0.16616292
3401401,0.69720757,1.1525909,457.17786,566.81116,0.067209296,0.15676454
3401402,0.85643935,0.8831914,402.7896,542.9514,0.068731435,0.14530416
3401403,0.5018331,1.6908505,789.88275,859.56445,0.019116787,0.12285022
3401404,0.44487196,1.9848317,1162.5352,1219.2461,0.013211259,0.09971714
3401405,0.85696137,0.87753105,402.4884,543.40076,0.05601144,0.14378121
3401406,1.1805304,0.6273497,382.4459,552.9199,0.0926808,0.24809465
3401407,1.0963141,0.6383741,343.74454,491.80432,0.16033801,0.2773022
3401501,0.612301,1.3372855,477.56848,559.71954,0.020570723,0.18253241
3401502,0.58513135,1.491929,606.45557,686.77594,0.0085804025,0.15954168
3401503,0.5778421,1.3886201,519.0711,601.2892,0.026156977,0.15454906
3401504,0.50476944,1.7464417,840.2747,905.7828,0.020450676,0.13477398
3401600,0.6554846,1.2536129,406.69858,487.4703,0.010048279,0.22000475
3401700,0.78071666,0.9548019,335.48898,439.8424,0.021667391,0.1841453
3401901,0.7108353,1.1481043,496.52835,617.8542,0.06353802,0.12411893
3401902,0.47407746,1.7321587,813.4525,877.346,0.019801984,0.111201234
3401903,0.66492707,1.4026057,702.2531,818.2847,0.017528728,0.11590717
3401904,0.75804,0.9931967,387.569,503.8745,0.063881814,0.1627309
3401905,1.0393902,0.7768927,418.614,583.5811,0.08860108,0.18358997
3402001,0.6933189,1.2575169,441.80472,528.4882,0.03527438,0.22939527
3402002,0.6288316,1.3624148,450.01627,522.723,0.023778671,0.23678803
3402003,0.7374164,1.1859152,427.34726,521.89966,0.006620964,0.1888316
3402101,1.0870479,0.7065114,352.39648,499.57034,0.074329905,0.2102603
3402102,0.7747308,0.9580147,328.0986,429.61603,0.046685018,0.18050255
3402103,0.858742,1.0064745,350.59854,452.81296,0.030395305,0.26939034
3402104,0.60827583,1.435247,559.81604,639.92596,0.024818867,0.1508657
3402201,0.7435053,1.1401119,404.8366,502.13007,0.031095237,0.18824391
3402202,0.73382944,1.2751771,465.88916,555.20197,0.009425119,0.22844024
3402301,0.76301336,1.0347613,370.35135,474.4087,0.086458325,0.19425052
3402302,0.5545154,1.5617025,670.86365,746.574,0.009699135,0.13316804
3402303,0.67703575,1.2954426,496.71582,589.25684,0.0306796,0.18370229
3402401,0.9610342,0.8954448,357.16553,479.3498,0.0064026103,0.17688495
3402501,0.88369775,0.8845233,332.00085,445.23718,0.012186503,0.17781694
3402601,0.10883359,1.2847935,109.778824,119.050156,0.09605176,0.43732297
3500100,1.971453,0.5515665,233.25647,350.47656,0.0015297375,0.24212378
3500200,1.6608679,0.60863984,203.07408,295.03384,0.003822165,0.23070735
3500300,1.1484469,0.8460384,188.37851,240.30357,0.0037548342,0.28350738
3500400,1.3736206,0.7133877,164.10503,220.33546,0.0027624138,0.3817009
3500500,1.2558138,0.7870588,190.29,249.63399,0.0066631828,0.3055347
3500600,1.2428231,0.90086424,264.51926,332.65997,0.004423804,0.24991809
3500701,1.2899094,0.80470663,225.85887,293.94897,0.009156459,0.23408316
3500702,1.3855183,0.72041136,216.1714,293.39136,0.025064124,0.18472412
3500703,1.0086998,1.0918657,342.35205,401.5415,0.03683357,0.16003282
3500704,1.1458951,0.8597689,225.03847,285.38156,0.07996651,0.19134091
3500705,1.4592485,0.6677778,200.65446,279.43582,0.03529853,0.20754378
3500706,1.6687295,0.5939326,206.02625,299.33618,0.0037235972,0.22442187
3500800,1.3502969,0.7346041,193.01874,258.3797,0.0014092549,0.25247324
3500900,1.3435906,0.70180666,154.711,207.06949,0.004718802,0.4303741
3501001,1.4567323,0.72542644,230.54158,307.85,0.0012467008,0.16995092
3501002,1.7020799,0.5325767,163.98872,241.87227,0.019258803,0.28041887
3501100,1.2462026,0.93410605,266.68985,331.25333,0.0020274157,0.23079991
3600100,1.1875951,0.8725161,270.21103,366.0517,0.0036068596,0.2399972
3600200,0.9737196,1.020186,248.56523,326.9198,0.0051127076,0.40024802
3600300,0.92430145,0.9329445,249.65866,333.9945,0.0070298207,0.3132354
3600401,1.0302712,0.87763226,265.41885,356.6965,0.0036004935,0.25072154
3600402,1.1589595,0.8777114,301.98077,411.20477,0.020051036,0.32221097
3600403,0.9037698,0.964616,297.52158,391.4343,0.0010699807,0.21235642
3600500,1.0159729,0.91327125,228.26318,304.0249,0.0050720884,0.36387125
3600600,1.1545824,0.8500674,287.8369,394.1151,0.010413846,0.23988599
3600701,1.3017204,0.7289503,286.88174,407.64752,0.09945068,0.32410678
3600702,0.9030407,1.1336724,345.77646,428.95248,0.005293078,0.21912272
3600703,0.9017618,1.1620051,350.46695,430.98566,0.013872083,0.28109688
3600704,0.9544437,0.9691019,288.97507,377.34793,0.00072841666,0.21817045
3600800,1.0385324,0.92881596,275.95065,365.33115,0.00311493,0.30279273
3600901,0.9227466,1.1295651,343.94824,423.74768,0.0062576593,0.22885847
3600902,1.304835,0.68626136,271.16385,387.79028,0.053692654,0.23682109
3600903,1.414383,0.6273402,281.10977,409.5255,0.047378007,0.23511338
3600904,1.0320166,0.99777627,317.30554,409.51688,0.008099291,0.21665776
3600905,0.9827858,1.0142303,317.77902,406.19714,0.0010736121,0.18085466
3600906,0.8501421,1.4083632,525.5398,602.6818,0.004301881,0.24920669
3601000,1.0647372,0.91763806,276.16687,364.28964,0.001460644,0.26808453
3601101,1.1191766,0.7495304,218.88387,301.69992,0.07345321,0.2667708
3601102,1.1048843,0.8537931,259.76535,349.5457,0.007022069,0.21815278
3601201,0.96063113,0.9793728,274.7836,352.24228,0.03071374,0.20905796
3601202,0.9116891,1.1766405,385.37143,463.22244,0.0168963,0.19929479
3601203,0.7661564,1.3258348,419.21112,482.65817,0.0030014615,0.17969157
3601204,1.0249736,0.97018534,281.45645,362.83813,0.038782366,0.28917277
3601205,1.2235935,0.6495314,199.525,279.4761,0.12798105,0.4612495
3601206,1.1271923,0.8136901,248.449,338.7989,0.07536923,0.25853375
3601207,0.9557827,1.0430925,290.17123,361.83426,0.008090628,0.31195483
3601300,1.011997,0.94441354,259.8294,339.4222,0.009489468,0.36559293
3601500,0.9762141,0.92962515,287.4909,381.0866,0.002463608,0.23310812
3601600,0.9854076,0.8398157,267.0918,360.97565,0.0018905903,0.24112412
3601700,0.9504347,1.0320647,331.0669,428.27576,0.054659706,0.2815248
3601801,0.7544898,1.2675626,384.4196,463.90887,0.013306405,0.19168563
3601802,0.7286662,1.37392,424.12262,497.3636,0.0072645284,0.19403169
3601900,0.9148713,1.0294443,319.19022,411.98276,0.017446429,0.29975986
3602001,1.0164381,0.8305285,305.59042,419.26767,0.063953064,0.21944474
3602002,0.8782954,1.1642637,363.8271,449.2271,0.01671204,0.34400555
3602100,0.7417852,0.9897715,260.80618,342.6885,0.01004288,0.2513019
3602201,1.2063469,0.6960994,290.7031,412.7843,0.042632177,0.28806028
3602204,0.9716158,0.8130275,237.08595,315.8994,0.002513464,0.4184825
3602300,0.9496951,1.0118192,336.95627,436.33124,0.006778354,0.17931196
3602403,0.917061,0.984564,290.4763,377.4173,0.010479787,0.2542828
3602404,1.0020813,0.8585677,257.75275,345.96045,0.0036549985,0.25707394
3602500,1.0931053,0.75005656,221.32492,300.96808,0.006472379,0.31918156
3602600,1.1843678,0.7062119,220.3578,306.7168,0.010392521,0.3207581
3602701,0.69341135,0.92777497,226.27505,303.45996,0.018084252,0.2990334
3602702,0.85820514,1.0352712,360.721,464.9245,0.027471656,0.23787276
3602803,0.74463797,1.1451933,387.99274,482.32437,0.004806233,0.17645922
3602804,0.79667574,1.1202898,410.58484,515.87305,0.045389533,0.20550667
3602805,0.77707815,1.1251849,420.35175,526.7741,0.009604378,0.1900573
3602901,0.8166723,1.0740025,420.68384,537.0043,0.026220964,0.17255509
3602902,0.7465253,1.1407919,401.04565,499.43976,0.027402056,0.1912462
3602903,0.7657871,1.1253927,414.75595,518.945,0.006620208,0.20761894
3603001,0.6259554,1.3441508,541.6895,638.081,0.0145327505,0.12987278
3603002,0.5642679,1.4484608,574.7582,658.3002,0.016140843,0.13479464
3603003,1.0555233,0.8090488,446.24503,618.63617,0.026035236,0.15435839
3603102,0.6189383,1.551515,701.24945,788.0909,0.034804255,0.16751406
3603103,0.47498348,1.988537,1071.6056,1121.2965,0.0068634646,0.13970958
3603110,0.54743373,1.8337367,1036.2267,1112.1443,0.052825186,0.13560587
3603111,0.52770895,1.6690747,792.8514,868.98315,0.02149409,0.12072633
3603112,0.818176,1.140372,467.40808,583.11957,0.14408976,0.26625317
3603113,0.52790844,1.6987082,837.89264,914.3391,0.0608016,0.12502895
3603114,0.521978,1.76135,925.4315,1000.96063,0.043485694,0.116855904
3603201,0.44397458,2.0065384,1141.8898,1193.9951,0.030403892,0.11244586
3603202,0.50692284,1.6343409,678.14325,744.48016,0.031950798,0.13912293
3603203,0.5444606,1.6228805,753.15875,832.27924,0.046871904,0.11456061
3603204,0.57495654,1.5489659,709.21375,796.5191,0.047477998,0.1287687
3603205,0.58579636,1.5051477,678.1594,768.8812,0.04487493,0.12916194
3603206,0.7999203,1.1580452,509.56473,633.0195,0.06966208,0.1792524
3603207,0.5565266,1.4986103,597.3448,675.5534,0.059936512,0.14052033
3603208,0.5561924,1.493909,585.9517,663.0063,0.06144128,0.13577114
3603209,0.5439233,1.6330924,772.4286,851.79407,0.044437934,0.11133639
3603210,0.5666941,1.4654022,588.8753,671.23224,0.050525025,0.13277307
3603211,0.6048728,1.4525409,651.0149,747.37476,0.044124585,0.12523001
3603212,0.5482074,1.4827273,584.5442,662.71185,0.046258304,0.13910769
3603301,0.4866335,1.6871332,711.96136,774.25183,0.022339405,0.121678986
3603302,0.5113024,1.6010183,638.4811,705.16797,0.026426142,0.12867667
3603303,0.57945377,1.5458752,642.56366,721.0556,0.030578708,0.13854064
3603304,0.58906597,1.610011,702.9577,779.6813,0.01869477,0.135972
3603305,0.13715364,1.8182085,286.74527,300.40756,0.06355032,0.40564638
3603306,0.7365583,1.2833982,490.9977,587.86786,0.020975422,0.17278078
3603307,0.7283052,1.2618632,491.5483,592.1183,0.0472245,0.16073297
3603308,0.7686362,1.1630276,479.39276,594.94305,0.04938784,0.13589925
3603309,0.6362542,1.4076456,581.357,674.5559,0.039598834,0.12142548
3603310,0.77882123,1.2106735,525.72644,643.6563,0.05599537,0.15188205
3603311,0.6206308,1.3406329,489.22614,574.6325,0.056126036,0.14318357
3603312,0.6905321,1.1971507,465.82083,570.4094,0.06003738,0.1311972
3603313,0.7136341,1.1800606,455.98834,560.9676,0.07039622,0.15420738
3604103,0.71788824,1.2654952,551.5328,664.03284,0.043827727,0.18475321
3604104,0.45499712,1.7352083,730.49414,785.71204,0.03542159,0.1562027
3604107,0.51589537,1.7376276,729.6351,786.0447,0.12034599,0.2731192
3604108,0.3319269,2.1872215,963.5636,986.15076,0.11730538,0.27132133
3604109,0.86349887,0.9246125,444.37317,592.1561,0.06439663,0.13793634
3604110,0.7450186,1.1043768,457.82602,577.05035,0.062211346,0.16471422
3604111,0.8392564,0.947061,417.88455,552.3516,0.06555859,0.16739775
3604112,0.9595226,1.0017099,502.9294,655.65265,0.091115326,0.20991206
3604121,0.43514633,2.0118363,1042.4248,1084.309,0.031739805,0.17718965
3604165,0.45491144,1.8944443,837.0524,881.50494,0.0970613,0.25721508
3604204,1.2559025,0.666234,463.0826,667.9792,0.088315055,0.18843174
3604205,1.2813159,0.60968447,451.37036,659.74854,0.07437071,0.17949921
3604207,1.2960476,0.58871377,435.25226,638.7119,0.09537795,0.19871928
3604208,0.80778056,1.0102382,477.8569,621.03394,0.058030825,0.11977782
3604209,1.1436057,0.74089295,413.09756,581.9364,0.08825357,0.25827095
3604210,0.8463451,0.93503433,397.64685,526.56726,0.05633028,0.18543085
3604211,0.97475237,0.8383603,442.3876,605.8379,0.06989481,0.15247124
3604212,0.9124,0.90338665,394.89972,528.5836,0.11923226,0.22694644
3604221,1.2904556,0.59027886,417.25375,611.0416,0.089159265,0.23458454
3604263,1.3636736,0.5340253,398.52335,589.8422,0.1344418,0.2933984
3604301,0.7421224,1.3020257,577.5232,688.9392,0.04603705,0.2254511
3604302,0.57732975,1.5819938,789.00244,880.81354,0.053540677,0.12694566
3604303,0.77394354,1.1297303,459.40033,573.7364,0.077839665,0.22027019
3604304,0.8384068,0.947589,423.22318,559.2159,0.0443803,0.15824093
3604305,1.1383946,0.7313236,389.1367,547.9042,0.08169893,0.29819962
3604306,0.50413287,1.778396,952.22046,1025.6841,0.034953136,0.11221011
3604307,0.8156625,1.0917379,519.7414,658.1616,0.044717047,0.14759107
3604308,0.68451715,1.1439142,458.6017,569.82654,0.057629835,0.13903704
3604309,0.82091755,0.990276,480.83377,628.16003,0.04072458,0.116087504
3604310,0.77861387,1.1115309,493.50922,620.94226,0.043677192,0.15730841
3604311,0.95786977,1.0039538,489.60034,636.9999,0.034923848,0.22582911
3604312,0.96289146,1.0061232,487.64545,634.05664,0.052933484,0.2405338
3604313,0.9402421,0.8322918,417.28952,571.16473,0.051295657,0.15052453
3604314,0.8828254,1.0347455,489.4024,630.8071,0.05077235,0.18652391
3604315,0.86563325,1.0134883,445.16235,576.8584,0.04680501,0.20529959
3604316,1.1247736,0.63235587,419.86322,607.57324,0.055238664,0.14386976
3604317,0.8846666,0.98609126,446.6689,583.8737,0.044970095,0.19977811
3604318,0.8385831,1.088435,449.523,568.3159,0.062253457,0.25916436
3604401,0.75003207,1.1255409,411.50525,512.9089,0.070934795,0.2716111
3604402,0.73090315,1.1474547,474.44516,589.31445,0.064253755,0.17066902
3604403,0.9187202,0.93994826,418.40973,554.3977,0.07033065,0.23710121
3604404,1.0763575,0.8625602,475.1777,646.33655,0.050775673,0.20925865
3604405,0.7978715,1.1024873,451.8181,568.91235,0.07837076,0.22838488
3604406,0.6414132,1.3141996,558.6098,663.28125,0.052599277,0.13763109
3604407,0.9359416,1.0074152,417.17953,540.9251,0.15903369,0.36346844
3604408,0.86702484,1.0556419,496.67007,635.6197,0.08452274,0.18049337
3604409,0.8604737,1.0883662,536.45593,680.7339,0.04143775,0.16232923
3604410,0.83616257,1.0540525,501.19403,641.8281,0.032234848,0.14739314
3604411,0.6454815,1.2666266,497.43237,596.4231,0.07447061,0.15346743
3604412,0.96501356,1.0732025,513.0267,653.3318,0.082550384,0.28604308
3604413,0.80344146,1.1617527,483.45187,597.6375,0.08289642,0.24431719
3604414,0.8310228,0.99029946,434.49252,565.7309,0.05634554,0.15956084
3604501,0.7975858,1.1134539,447.79242,561.92566,0.1466656,0.2444447
3604502,0.7512003,1.1210545,456.30655,571.38434,0.09336707,0.17996106
3604503,0.7200666,1.1935985,457.4653,559.2065,0.13543488,0.21533443
3700100,0.94323236,0.710679,142.64088,185.09488,0.012784459,0.39171436
3700200,1.1517695,0.6669118,183.65424,252.71669,0.006098582,0.37358376
3700300,1.0155604,0.807615,218.70793,290.0723,0.0080948165,0.28890613
3700400,1.0262911,0.8502112,258.223,341.54227,0.0036803132,0.2316957
3700500,1.274892,0.67639756,261.5147,370.268,0.0017543386,0.22241805
3700600,1.1544577,0.69060266,225.65941,314.0269,0.0057444903,0.26261404
3700700,1.0184584,0.8217585,213.02184,283.29465,0.0077711204,0.29601306
3700800,0.93932766,0.798772,152.36267,201.93373,0.012757199,0.50695264
3700900,1.2221549,0.7316379,238.97539,331.1309,0.0040759756,0.30989245
3701001,1.2565806,0.74806225,254.20166,351.23685,0.0015847996,0.28721046
3701101,1.1598362,0.83075327,269.84116,359.28668,0.0022088483,0.28962317
3701201,0.91402733,1.1337467,415.43967,495.95447,0.010961094,0.2022695
3701202,0.85088813,1.0175606,269.60632,331.51645,0.019520639,0.26327902
3701203,0.8605467,1.1433765,382.7584,454.96423,0.0019356272,0.20206203
3701204,0.9586831,0.9529399,281.58606,356.60065,0.0022073246,0.24260174
3701205,0.91643155,1.0865592,381.66245,461.07642,0.001225685,0.18713158
3701206,0.7221933,1.3850801,518.0199,578.15985,0.00150499,0.1861357
3701207,0.75069475,1.2644513,410.37653,469.0259,0.008338591,0.21384414
3701208,0.73956597,1.4474422,609.35077,671.8171,0.0011366839,0.19189776
3701301,0.92590004,1.0769571,349.5041,423.15042,0.028093247,0.27235767
3701302,1.0373226,0.9259903,307.60468,395.02698,0.022083675,0.23291633
3701400,0.83466333,1.1786771,396.95312,465.21387,0.0101778135,0.21856461
3701500,0.89474976,1.0393802,321.86124,391.97668,0.0030434644,0.22244692
3701600,1.0938107,0.84194803,261.1445,344.67282,0.0077859797,0.30626675
3701701,0.9117348,0.9927375,298.87897,369.99426,0.050410844,0.22885646
3701702,1.2719189,0.6353033,235.18385,334.8082,0.15902187,0.25103992
3701703,0.8274518,1.0748796,307.7797,369.2281,0.0036149377,0.23666324
3701704,1.0207094,0.8338121,239.86945,315.67267,0.082518145,0.27152726
3701801,0.9132027,0.9414553,280.90482,353.99823,0.051006287,0.18632247
3701802,1.2735434,0.61830086,218.49382,311.4228,0.106404,0.29005402
3701803,0.93040633,0.9026542,239.57393,305.2907,0.012642288,0.27073544
3701900,0.9451182,0.83165425,224.55386,293.36218,0.0030750134,0.20824122
3702000,1.1017568,0.7207075,210.12,286.1122,0.005604433,0.2417559
3702100,1.1114646,0.7418875,215.79376,291.50742,0.007850361,0.25784597
3702201,0.8869157,0.9561316,253.14137,310.22842,0.011113067,0.2428853
3702202,0.9902585,0.8775462,248.46097,313.44138,0.002193389,0.2306463
3702300,1.0607687,0.61985314,151.9217,202.56827,0.0037349085,0.2907803
3702400,0.95120895,0.61234367,123.73587,162.88138,0.014572131,0.39877087
3702500,0.9859666,0.76385605,174.11137,228.30858,0.02301661,0.34682328
3702600,1.0576907,0.7179794,186.48569,251.28682,0.004882783,0.30093414
3702700,0.9718294,0.8210052,215.06567,280.0902,0.01173204,0.2680655
3702800,0.99768203,0.8695677,243.16388,311.84335,0.009300258,0.2898037
3702900,0.9202172,0.97955716,285.99606,351.7835,0.004660855,0.26894742
3703001,0.99171776,0.79884964,231.88905,305.87515,0.0040816204,0.19847971
3703002,0.9617889,0.8814488,267.00183,340.503,0.028579932,0.1989428
3703101,0.91328114,1.0021622,335.2322,409.3286,0.037004456,0.18567629
3703102,1.1762556,0.72674227,250.80324,343.16928,0.03581867,0.22300634
3703103,1.2553762,0.65198976,238.48294,336.23032,0.020751892,0.22809885
3703104,0.6234099,1.5425092,644.0797,687.6929,0.011815922,0.19758645
3703105,0.9213176,0.97896993,326.7378,402.10083,0.03398163,0.17534374
3703106,0.80972373,1.1855425,391.7817,450.6606,0.006761162,0.2597782
3703107,0.9231501,0.9591367,295.09064,365.54962,0.0065561747,0.21420369
3703108,0.8623001,1.161456,447.246,519.7229,0.009434548,0.18382466
3703200,0.91071165,1.0454624,339.37247,408.42288,0.023756234,0.25020024
3703300,1.0156606,0.8594166,272.70325,353.28815,0.0019596154,0.19668765
3703400,1.0084594,0.8493777,244.99052,318.08276,0.019966414,0.26568973
3703500,1.0192108,0.84083664,230.62521,300.82614,0.019839793,0.32720903
3703600,1.1644328,0.69406193,214.58688,296.82043,0.009888977,0.31194034
3703700,0.87127,0.88703984,206.09018,261.35538,0.0069406717,0.27563754
3703800,1.1413238,0.7882252,256.0601,345.30252,0.0033278167,0.24174474
3703900,1.2018056,0.6803574,208.39372,290.05585,0.0022836956,0.254074
3704000,1.1447709,0.77085257,238.1065,323.93686,0.0025252744,0.23762983
3704101,1.2438896,0.7446953,237.92693,328.00067,0.00080634526,0.22809215
3704200,1.1919527,0.8280401,252.58905,338.59988,0.017737368,0.33011487
3704300,1.1549032,0.787355,191.2459,252.87279,0.015670735,0.4242883
3704501,1.2886347,0.77825975,235.61427,319.76926,0.004330957,0.31247228
3704601,1.0620074,0.8049438,194.71326,255.56853,0.0030668324,0.27886665
3704701,0.97845525,1.0066214,246.39182,301.33127,0.016699167,0.33129287
3704800,0.8613875,0.8439428,138.40721,182.67827,0.008185371,0.4259963
3704900,1.2931662,0.709148,206.64203,285.39493,0.0013800391,0.43127468
3705001,1.1846238,0.66348714,210.39279,294.1008,0.022953369,0.24856469
3705002,1.2229524,0.7329549,252.53735,348.5102,0.0018722524,0.2117015
3705003,1.1914479,0.6773922,217.46645,303.82236,0.012336412,0.24040483
3705200,1.1415138,0.70959157,206.35045,283.27744,0.018356567,0.28460172
3705301,1.0233518,0.8307387,250.6722,327.94733,0.0040499135,0.20281121
3705401,0.7162331,1.3804463,549.2097,604.87024,0.0020465914,0.18462141
3800100,1.1841786,0.9020391,207.81877,257.30627,0.0016767838,0.23116069
3800200,1.2058356,0.87025416,196.41621,245.12575,0.005182681,0.245645
3800300,1.1592131,0.9391632,218.41652,268.2916,0.014892107,0.26836434
3800400,1.2503606,0.786551,173.3766,224.44814,0.0023021696,0.25804338
3800500,1.2811614,0.7704281,169.98055,220.95796,0.011494524,0.26880538
3800600,1.2577723,0.86840165,213.58484,272.9999,0.029802497,0.37167144
3900100,0.96269405,0.88487875,238.11049,303.90533,0.008039843,0.3069576
3900200,0.9697301,0.8235697,243.08893,320.3891,0.0013737697,0.18822964
3900301,0.80892634,1.0920478,328.97128,390.14908,0.0072785113,0.22056538
3900302,1.1225648,0.66292715,191.81737,266.26035,0.052163552,0.3660425
3900303,1.2510196,0.49858314,189.01004,274.2111,0.06664925,0.2983691
3900401,0.8033136,0.95399094,230.1739,285.84174,0.0087672975,0.24556205
3900500,0.9353524,0.87767625,242.84534,313.3871,0.059848413,0.24975067
3900601,1.2356327,0.5965567,210.18347,301.7991,0.08813817,0.30680797
3900602,0.86804014,1.1119998,362.8646,431.5722,0.009375021,0.26782817
3900701,0.682214,1.2958387,448.56357,506.3129,0.008392792,0.15097426
3900702,0.9009309,0.91542673,246.71037,314.84503,0.070245236,0.27006727
3900703,1.1003482,0.6649947,215.57832,302.69168,0.06751098,0.23356509
3900704,1.0007855,0.78884006,228.31642,306.9215,0.055678215,0.25066906
3900705,0.6961216,1.2165774,363.5758,417.8433,0.012280272,0.19322617
3900706,1.0148,0.75518376,228.64514,311.6296,0.07492424,0.21367593
3900707,1.0960318,0.6743228,210.52187,293.79846,0.09797067,0.26365057
3900708,1.2258195,0.48625863,169.40674,239.70526,0.18170463,0.47872627
3900709,0.8886333,0.8975257,222.89378,285.5647,0.09820806,0.3012866
3900710,0.65694314,1.3353825,410.192,458.72827,0.04116917,0.23581317
3900801,0.8004206,1.019685,273.72998,336.74954,0.04631716,0.19464423
3900802,0.926297,0.9353438,264.6615,337.39813,0.04091003,0.22780207
3900900,0.96562254,0.9372584,249.4564,317.5826,0.009926624,0.37124372
3901001,0.99284506,0.80706775,224.64943,300.6955,0.0058797384,0.2756984
3901002,1.1322612,0.6738064,223.0175,313.54388,0.038772263,0.25398105
3901003,1.1194125,0.72496986,206.31195,283.45575,0.06229387,0.4495304
3901100,0.9688887,0.90867454,263.5317,339.6408,0.014189831,0.29014188
3901201,0.6685529,1.3708216,502.7484,559.34515,0.009314136,0.16448596
3901202,0.95372045,0.82277644,236.84773,314.84894,0.032303587,0.21822754
3901203,1.1708411,0.65574855,194.55605,271.364,0.16004169,0.4774385
3901204,0.816057,0.9766934,260.37296,325.03244,0.017671842,0.2138845
3901300,0.8529644,1.0727634,314.5538,378.25583,0.019493634,0.30221078
3901400,0.8709658,0.9648813,283.04465,354.9812,0.011988853,0.19789612
3901500,1.0836699,0.76295906,235.9912,319.96323,0.0061484985,0.2559779
3901600,1.0546736,0.74358,221.01692,301.23285,0.009887941,0.25327784
