PUMA2020,elasticity,q,population,H_S,homeownership_rate,total_owner_occupied_home_value,mean_rent,mean_labour_earnings,mean_labour_earnings_workingage,mean_income,mean_income_workingage,delta_bar,delta_2050
2401102,0.29120845,337578.0950821561,127813.5405621109,178139.6918498823,0.4498393956773624,8.118599853773626e9,1755.972876,72540.77282997144,94513.15481786756,92937.58878292251,103129.5282115496,0.06754255536794872,0.07479405550576516
2401103,0.20456615,337578.0949,137371.4672172427,170262.8253734653,0.5383621194774236,8.442496038088789e9,1507.819457338623,81593.10782199215,99737.01675813313,102124.9802864938,111786.5643295822,0.021429416503554764,0.02373011249600508
2401104,0.21926114,337578.0943066913,119554.4811523984,178190.9158024216,0.5121163561224122,7.946069487346535e9,1338.020009796352,58484.90382,75440.85289445083,76758.71082856768,83513.69235938712,0.027309972442118545,0.030242007431934226
2401105,0.40617162,337578.0942878562,169109.6458236575,277245.6796955882,0.7632910506827224,2.0119647326e10,1890.307701432038,110519.3347705629,137815.5074310345,140048.2236644682,155406.0778114585,0.0782194334779569,0.08661718381461271
2401106,0.56090534,337578.0944036623,122669.0669919292,201160.8057,0.7851133504100959,1.5282752562e10,1527.267292109833,102742.7039656785,125768.0577303541,133081.4844369501,145568.2600473074,0.1945988924819662,0.21549133216660205
2401107,0.3058283,337578.0946102867,103661.1181376557,167737.8293,0.5085991859994917,7.417951958915092e9,1376.779953,60844.62189385269,81555.01060814911,85748.69237,94664.64605851781,0.03443389618253513,0.038130772448239855
2401201,0.32024047,380856.8760655015,114129.7628,167043.0933642598,0.5542050853008569,1.055616807256051e10,1819.195253212303,91350.81709124074,119492.7530819155,112468.9261906908,134140.8129678335,0.15923364123769895,0.23930453630208448
2401202,0.20060375,380856.8753569946,105196.4512,173798.7317714026,0.7441610345411196,9.189247371274212e9,1344.681364660049,72857.60408303425,98441.46904044476,94222.04984012301,112536.4160884892,0.06943577710263638,0.1043516820586155
2401203,0.47391412,380856.875,141556.7050948143,229016.3550105095,0.757502461,2.135092016846875e10,1794.232288192958,113365.8421831131,143216.0414938927,154160.2150371075,168441.0258831978,0.09460079826615787,0.14217098162489686
2401204,0.33036751,380856.8750028683,90638.92565798582,140497.2350338611,0.6288231902302751,1.090764274544835e10,1836.433594938718,95017.11320493085,127563.6722,125586.7224803853,145708.9178865904,0.17057559883099566,0.2563498846886183
2401205,0.32749486,380856.8756076972,122918.0911321069,213539.5729327858,0.7047638714742984,2.139281452509327e10,1873.081317865431,95539.57715968703,135310.2490927596,137344.2992832268,156733.9025102929,0.25067704905848553,0.3767304527920997
2401300,0.69492739,262901.1094468192,176850.0057899791,325214.0106527383,0.5614464350752751,1.705098175611232e10,975.3433986444093,55143.99290800445,82911.60258113654,83405.81355440721,96732.88405304839,0.4276131883767262,0.6779163651575099
2401400,0.5685691343528136,208115.422,180156.3788213946,383566.1657792332,0.3759783083907447,1.123803994516838e10,1013.583647737716,48932.99773382901,71149.12729883523,70571.34653853311,86991.3077209768,0.7615512682318419,1.5851817867323457
2401501,0.61661583,360470.3928573731,85883.51240895243,151470.9181570718,0.6556556468595507,9.229999348390442e9,1548.765332514665,99876.21763688944,120990.4634279597,125307.5571968592,137077.7703223824,0.41800525652286047,0.6622188682845644
2401601,0.67238081,321196.3438455624,124547.5625460684,219662.1094,0.655654133,1.338473574893432e10,1548.755372,99876.35159865038,120990.0234822696,125307.1875450477,137077.1719258056,0.09505444547096752,0.1973043968228414
2401700,0.5926854,339857.9690453756,165730.0023340468,264994.0040915557,0.7581389635838448,1.775113036628494e10,1328.895650763553,96749.63416227684,119817.2985111024,120561.6110716178,135971.5643559685,0.19076242941155228,0.3645714186296132
2500100,0.53350139,236314.2034128731,121389.1642565727,269846.1714529395,0.5502168012446873,1.359459015164063e10,885.9898882347625,52881.52867357433,78926.50876410306,81676.18391308188,101373.1270150542,2.6649438683083693,2.6309952673307277
2500201,0.61396277,257340.5550054223,178139.6629982264,287873.3763292747,0.5095582433823869,1.658879094065294e10,1174.285376059857,43992.98269,69878.5583251391,69584.73388,90174.48294654893,1.5038869016661276,1.6448620780352696
2500301,0.39500064,296072.6565274801,34655.16806793213,56820.97694349289,0.6293092909891129,3.547760354e9,1037.731309197843,63107.05195450783,90275.24686646461,89275.07428,108917.8474068642,1.1920036163291716,1.2778270263147062
2500401,0.34968969,223489.7349,188876.7706523687,290848.3742,0.6020311095413717,1.422782981350684e10,965.9151752711041,65202.99304648489,88509.27366129681,89967.20158845931,106738.8637333214,1.7637709043793581,2.062627654873788
2500402,0.19477665,223489.7344,157092.5400562286,226424.8325219154,0.4422527051865472,7.608088410914063e9,844.6077387705445,42494.88930988312,56405.32237958908,57403.55037426949,67956.23788833618,0.2184113793932626,0.2554194668307964
2500403,0.38452259,223489.7350743174,138656.0243065357,218840.5215898156,0.6204551914497642,1.381029739107031e10,965.6534173409455,65251.79178878665,92030.84701374173,91304.15450230241,110420.5274856687,1.7619511103283005,2.060499567101128
2500501,0.31937861,313587.4064961869,166780.4667170048,267557.3012871742,0.7103069020959083,1.836846033664063e10,919.2378817368299,79639.43863976002,112453.9173905849,107099.3598716259,135674.6041224003,0.6709908462087109,0.7408155152053087
2500502,0.16285938,313587.4074,88407.88566279411,142202.6487717628,0.624585738,9.667843407e9,993.6636137105525,74286.50029,101708.7113556862,100651.9205,123255.5752191544,0.35633246242359606,0.3934130656721557
2500503,0.24884257,313587.4071566433,136502.8616203301,215796.9274408583,0.6915987378955515,1.885284279001118e10,1407.329691008523,124175.8183350959,162951.0115787105,152804.7002,182153.3648710464,0.24913802359273374,0.27506378660682157
2500504,0.042543013,313587.4063,96938.56527930498,144270.4934691191,0.3494428496924229,5.043781533773438e9,1151.681726157665,50322.00498580933,68938.29169082642,62761.85266685486,78659.96276,0.04312111125710967,0.047608369770151156
2500505,0.089987852,313587.4063,91909.70328769088,136785.8405122161,0.3493323276161391,4.781832634648438e9,1151.648504570127,50304.09998273849,68914.86123085022,62739.47489213943,78633.99765825272,0.0431093670069847,0.047595416130945006
2500506,0.47947809,313587.4064,106781.4295277838,167100.7693974748,0.7460305458099263,1.158340649560718e10,927.1827974464759,73100.29662727285,102519.3539081123,98448.23030878324,120388.4116521636,0.5891153006354,0.6504195066958347
2500507,0.43286636,313587.4066286538,153771.4017971754,225403.4197692871,0.6968974875499043,1.573651933471094e10,991.0859828,78075.0531938672,101932.6869752407,100926.2855371237,118783.9643599987,0.45790032868908337,0.5055504486872338
2500601,0.3180384,568448.5005895696,128442.0187958246,192519.6656652037,0.7755819886151585,1.701816489243256e10,1182.854806060241,99846.87576638046,132352.2876100396,127722.3018482518,154353.4354024655,1.9744689389864458,2.2898689257368625
2500602,0.035416216,568448.5,108671.0595375299,142049.4050534964,0.3534736187939416,5.281897467e9,1319.872796,59457.36126899719,75639.74596595764,72849.98004245758,87746.73989963531,0.17003006799573714,0.1971905478199716
2500603,0.18114355,568448.501,84836.95883448067,121592.6983,0.759542545,1.226063576514014e10,1653.671890017228,117487.3141188053,148903.5601811475,149010.2008276707,171471.0452090991,0.9417415815337654,1.0921749566931027
2500604,0.28653929,568448.5002534076,115498.7607,172406.0490745306,0.7077242280240625,2.058672331300781e10,1549.081737999339,131799.8775435388,166557.5407,169528.2718941867,195763.9628026485,1.4413450185415226,1.6715846198378794
2500605,0.08910048,568448.5007915592,98530.34062038362,143246.0727136284,0.5331192001673344,1.244313915440625e10,1433.897543683881,91133.10791620612,125621.9079901278,119460.6276379228,148306.5019450784,0.5640246777412226,0.6541214584452992
2500606,0.31549156,568448.5011804356,127562.1225469708,191137.6565907001,0.7179557045254796,2.603724440864063e10,1697.638534584083,145762.8995321691,199255.3609,191838.8912768066,236535.5587412119,0.937707949322638,1.087496852831634
2500607,0.20775709,568448.5002921731,198759.1232352704,304786.6165269613,0.6081145543271305,4.168872730302539e10,2075.696405863389,121063.4635870606,178975.2011741847,167716.7957677692,213651.4650195092,0.535323702396122,0.620835987341529
2500608,0.12853682,568448.5014909223,146634.7373692989,207958.1359674931,0.6273145643790485,2.040749528346875e10,1597.000377260149,94793.73061060905,121694.9741125107,118432.9980932474,134743.9860987663,0.44629492165917306,0.5175859049670705
2500609,0.13515012,568448.5005,110859.6033760905,170449.5773530602,0.4204709626552585,1.181929538328906e10,1783.322996493429,89229.84700229764,113485.6046051085,105787.1036971807,124556.7247348726,0.13402907977107897,0.15543881311668345
2500610,0.16062954,568448.5035132954,135613.2122993469,193499.3220977783,0.2602678489165555,1.2301696864e10,1965.160969465971,101238.5288,120201.8010482788,114402.2145175934,130775.5487556458,0.06661857964280696,0.07726021899159743
2500611,0.19482511,568448.5047612283,150865.1576910019,199064.0926895142,0.2648978136348887,2.6512258377e10,2203.944401741028,96970.63446426392,138682.2949295044,121792.2271347046,155240.6585,0.05926553523844759,0.06873258665157907
2500612,0.090087555,568448.5005658913,95216.08258429577,148044.2567184527,0.6042574078015245,2.063240956683156e10,1993.908981581433,144176.1829526644,185518.4276895195,205777.5882185668,241316.9223932302,0.16092039318557763,0.18662567945843356
2500613,0.10668197,568448.5019848684,137627.0443334556,207731.8693732768,0.511338881,3.495512193176044e10,2077.978010029441,113999.4350610035,175489.2342924555,157707.8636304415,208390.5549909216,0.2554268642557444,0.29622859595715056
2500701,0.084828943,480204.7199110368,181139.1081776023,235729.3766669333,0.5315035367302698,1.3157092204e10,1204.535138022155,61657.92045974731,78419.30445998907,80989.00855123997,91966.66539,1.2551223109457395,1.4906826843923522
2500702,0.10044838,480204.7206179826,66868.95532842539,92262.99593371153,0.6929830170789444,8.144635612508545e9,1638.151981143979,107728.5101887584,137149.2144,138675.3222675733,159632.1429022178,2.162836768744981,2.568756819584299
2500703,0.20942479,480204.7190102384,156241.4748938084,238185.6225024462,0.6571520832835631,2.689491667710938e10,1434.732191,97603.61608374119,138651.4977077842,127506.8481562138,157588.5575,3.813173903855898,4.5288291907246485
2500704,0.19879533,480204.7194,204027.1077976301,305610.1861581057,0.6439507343430577,3.266894406042627e10,1466.878665211821,95709.4837907236,132046.8296824871,124536.3103516405,149679.6184802731,2.496682488211503,2.965258492827774
2500705,0.10252839,480204.7188,78589.34417257085,110422.3959734663,0.5472665428030723,8.448752061885742e9,1370.977856057696,76593.57145828009,101627.4847478569,96925.75500816107,115073.1005493104,0.5776501174211724,0.686063088308678
2500706,0.10335637,480204.7188,103310.3051172495,161909.5922056437,0.5826949897218583,1.6924588099e10,1342.717173274606,86629.12584,112179.9587507248,119511.7758302689,134829.9174,2.3024719840348378,2.734598944808946
2500801,0.14515159,613602.4467156818,121332.5369592905,133854.5412201881,0.064656273,4.567706030734375e9,1989.594406131655,46357.47975569963,82882.04247289896,51823.99019658566,89740.34971475601,0.24855286714009658,0.48525518378306326
2500802,0.21603644,613602.4385,171258.0840946436,255789.2564668655,0.2011817180609796,2.674092278178125e10,2164.648059445433,115882.0243480802,146305.3293641806,139388.6999514699,163048.3212956488,0.20905713843742693,0.4081469309619879
2500803,0.14221607,613602.4387407628,113311.9794912338,174739.5234565735,0.3386023549746824,1.1576185134e10,1906.448364369571,112557.3130998611,131313.9684767723,130329.4892737865,143579.3699874878,0.2831733143205992,0.5528453900356902
2500804,0.10000278,613602.4378231438,169354.5112358741,217107.3995892107,0.2598618532021746,1.274857295150781e10,1435.463733115525,63697.30923975818,73549.71272795089,74547.99511472508,81434.10895382613,0.17127463214223831,0.33438316767351567
2500805,0.10375194,613602.4420485809,113315.8273301125,163988.9699,0.5299126801198781,1.5308095917e10,1985.453953146935,106004.5024693012,131657.4747414589,130862.8071157932,147878.7934813499,0.5858871487429229,1.1438403455694859
2500806,0.14502178,613602.4407108373,105289.0372491013,133372.3771600425,0.3939914033862522,8.140399709191895e9,1651.161930406466,66815.64821,83204.93598131463,85434.39300744049,96811.19965232164,0.46140558720158,0.9008124662562754
2500901,0.27689224,535131.8765567691,99482.36952261263,148155.6558935001,0.7505464716548862,2.594470420792456e10,1884.902401755834,162058.3885995262,229362.6877224452,219252.7601,277612.5216469033,0.3253136014911632,0.4192143028589221
2500902,0.072009102,535131.8797124359,123479.8349770308,180093.1509727836,0.4929672431135259,2.174565300553125e10,1731.670196734369,98029.17566657066,136914.9082672596,125967.6841356754,157525.7159333229,0.0932886115282584,0.12021606531428754
2500903,0.060425103,535131.8751456836,76296.98129189014,108631.4485168457,0.4152539620274638,9.937516618e9,1701.552026394755,92423.88659402728,122739.0467151701,113308.3592894077,137474.6502163708,0.08423884726696743,0.10855410805068412
2500904,0.085558333,535131.8763105738,107552.0999581978,173146.7119324795,0.6678953794813118,1.829847005143075e10,1593.156599511425,104075.7523487582,140919.1874082495,139125.2277737306,165523.0531306736,0.16671699784432992,0.21483936705945686
2500905,0.16858901,535131.8754423687,175820.6104090963,246931.5754910801,0.6157700191094716,1.917283641243795e10,1460.270581957715,89133.50621966812,120356.8228666261,113595.9313496001,136630.1640259023,0.18283870707993322,0.23561450124106004
2500906,0.32142413,535131.8754402753,127650.5018017301,188107.2779745116,0.7174304862115854,1.922243380822807e10,1587.078757385138,112766.2859878701,152833.6259755355,138681.3115183122,170366.4930041796,0.39794462397219404,0.5128100360533138
2501001,0.2019908,347534.6255837853,104549.9864743948,156173.8579007387,0.6639029512512025,1.0813640597e10,1275.100651781075,74715.34014856815,98431.32344853878,98841.53141337633,114562.9308490753,0.38096760110655237,0.45095255343414864
2501002,0.32596838,347534.6257621545,140368.8964824923,199046.4676112587,0.6325244073305911,1.556959974873228e10,1190.982912146362,76656.71458396624,104746.8520256173,99455.76556885231,120479.3505011063,0.41061874134649023,0.48605072554690093
2501003,0.1074255,347534.6257642797,139787.0875741161,231716.8001307151,0.5574349466163198,1.123895937626714e10,978.1548783546173,57392.96679268254,84815.02074060694,88359.99023889317,106826.9174941617,0.19128811538479623,0.22642838141387414
2501004,0.21387644,347534.6253,178613.9682517052,288680.0962846279,0.5807591138600401,1.268214201140625e10,1032.920354,61254.48135,94205.51950788498,89685.56380665302,110645.2829182148,0.2220587453899,0.26285165127970955
2501101,0.11168049,415744.3766616281,81902.17772531108,107332.5996964867,0.5429165213123515,6.332897300762703e9,1057.520664747641,57120.31833564793,72068.67305799178,78165.96346023167,85666.00062329811,0.05371892618183487,0.08187046642724369
2501102,0.39277211,415744.3752558749,115873.3057669145,173080.9155,0.6943884426317202,1.553952718523541e10,1314.787626690238,92077.14750630886,128911.8425,117024.5535,143896.3898355822,0.25031604365416016,0.381494804376627
2501103,0.33911553,415744.3755085628,127007.9199,207462.5537109375,0.7101858742535114,2.1942399872e10,1362.027740478516,98481.03955078125,135257.6323242188,128402.0864257813,155165.9443359375,0.19694686712923604,0.30015739653317985
2501104,0.3598955,415744.3753199722,172236.0189373678,284406.8086153478,0.7170535918704481,2.650107239055542e10,1206.871403,89474.20858503591,126661.8431936321,117982.7934202011,144190.7446113596,0.3357363716602923,0.5116797333667871
2501201,0.35097945,447345.3126101394,128402.8374370895,309882.3315379471,0.5769781348357697,2.481718334838672e10,1341.955443747283,66158.86793208495,97062.16861379892,106155.0988086686,121000.8857991733,0.19365253805266225,0.3244928470137266
2501301,0.4923886342518108,779616.3125,111066.8067137043,457398.2236400479,0.3694283721639717,3.174223091961673e10,1234.136122,57437.76237706485,95570.52440332231,114088.5323063124,133702.7824540319,0.15125887339353977,0.2771696378509939
2600100,0.7834555522714506,111499.5976964916,175397.2170860807,365460.2117420556,0.5515682311825831,9.680673667944624e9,637.8846724664061,34985.53908199236,55940.72451677665,60883.66678977355,73705.10303438318,0.2706086102467482,0.2783268786364981
2600200,0.8031036181986413,124329.5537315238,130952.7718454585,315253.7697500124,0.485764768,7.277911012e9,502.1797953786493,34771.03266902045,56427.91301455729,58694.20477964728,72958.59289324585,0.5255083868826392,0.5351358689026221
2600300,0.7502447141355035,139163.4082461158,135586.8192596436,360781.1923708916,0.4846379527307363,8.415275853992188e9,546.3167143156752,31631.53527420759,47432.39310750365,58417.59857425094,65138.54305934906,1.111408821964832,1.1317959711719852
2600400,0.6924517178892451,190909.4669,149472.6832131703,342703.6793565165,0.5575582247461452,1.092267506219108e10,749.6091918306248,45201.06750687442,63772.27405288419,74273.64020897764,81263.26998026113,0.7038932305977679,0.7200453769954771
2600500,0.6275853091674173,246358.9961568273,153961.0161813268,349339.2494940157,0.5769870886361064,1.532261154298685e10,816.339087,49620.15558758628,74453.74839862809,81229.76985931746,90945.27377419511,0.7352769560592993,0.7777806255482165
2600600,0.6963370505440563,150942.7110196895,112845.4233395955,260757.0042621853,0.5245002644255155,6.513407835988708e9,588.1904118417751,35099.95670871723,52016.19115,59006.58400115168,67968.46373080951,0.3031387410806479,0.3099844248813606
2600700,0.50989234,152888.5939953608,174300.7411,292894.5420999844,0.6405993278643756,8.976701001588196e9,763.2151098518762,47451.01708549364,63977.30672867192,66579.5880616288,75631.14304142058,0.06018640659402351,0.06676054753292393
2600801,0.15952119,249411.7188720677,159001.1489034304,253298.2637926638,0.7201301166950245,1.388163146334607e10,948.3175247379841,58914.23826159909,86739.03767,88767.12546,102638.5723337764,0.1845679054407874,0.18494039121541253
2600802,0.48936102,249411.7190062806,137735.0096114432,203177.0316,0.708801712,1.052954941858567e10,1453.100601175993,67171.33718006124,90479.29065012568,89798.25309813267,103803.2809581276,0.30845233590862253,0.3090748964362761
2600900,0.5761181522024428,213264.6564212924,119311.3328482413,215790.5552539654,0.6978461545718702,9.241834492927885e9,712.4215030313665,60956.76377571574,77326.81683674699,82318.57564442085,91216.61295187678,0.7141165183000671,0.741588526947633
2601001,0.25915426,219831.6098633412,128647.2893802577,192092.1406009372,0.664461848,7.101839919598831e9,924.4961401262408,57451.19181130826,70768.25935107004,75285.77399389446,82043.29153,0.3114110749813163,0.3192095720739802
2601002,0.18302722,219831.6094,226948.9461931145,323302.9339444874,0.4920574528362609,8.801716010643963e9,990.3017155813527,49760.60275829013,63162.13181190868,62764.63277257368,72816.31227158965,0.08701452120082027,0.08919356112292927
2601003,0.40713093,219831.6095520141,184136.0959968954,274427.5314931516,0.7519174788976267,1.891581641287145e10,1118.291515375813,96550.25021880699,118936.3280928415,120081.9817107489,135915.7369013544,0.6681592732417805,0.6848915594486933
2601004,0.5574351,219831.6095007272,132332.2100038199,220032.2554,0.7428272316172649,1.116480782334319e10,791.6748039525747,66813.80338884721,81083.84878,87793.42217372807,95092.00443233606,1.2340727022334566,1.2649768075776404
2601100,0.82343233,147258.9903715855,195000.8555,358613.9706591878,0.6276639975863767,9.5357107594089e9,597.3992065808671,36145.20593703978,56419.03560232127,56368.11627,70227.69734701663,0.715196620835912,0.7256909136072792
2601200,0.6321882051262595,127527.5509251127,143496.974,281707.3338026919,0.4936503494339072,6.861000480699014e9,742.8934565115184,33906.60083968488,55373.69609,55028.04087675102,68918.95267578938,0.2477602874509654,0.2564524289261143
2601300,0.7028738551500411,110097.5088630559,110872.2548032149,325656.5264430562,0.4661000929817179,6.705480091201701e9,572.3284302250668,30483.34559894328,45095.89419665065,56939.83386906974,61662.33867362599,0.3195348213547795,0.32958774440151745
2601400,0.45288712,136043.2149952247,186229.0428217793,345050.1163779101,0.6893826054023209,9.724577178839403e9,743.9966606,47197.39801753557,64133.23132654827,71089.40140269924,80669.48395483382,0.6074882750377747,0.6053987235037293
2601500,0.57232058,101867.6954562932,192111.9872474454,343500.9738845674,0.6011821213574049,8.541034161301793e9,807.4924488,42516.63793195883,65386.18923417011,66811.91591625416,80520.61148184729,0.0813326078353083,0.08353545457382813
2601600,0.6925902114801116,137221.7969310032,122777.0010624339,260889.0018707453,0.6204776777567846,6.569557060999543e9,553.9829728925148,40895.01962373578,59518.58997789764,63476.12514550287,73101.60954348074,0.18580591612679892,0.18852638343247574
2601701,0.65400982,183449.5178,171230.0042331232,300241.3392890791,0.7246031292199993,1.203866875487139e10,896.7631507470412,48861.47596031038,70077.75936863753,76866.90828561719,88511.36272927515,0.1839088185882218,0.18851771089890945
2601702,0.44517285,122701.5625594452,88408.24178332184,157225.7462417986,0.6308228190843721,3.393129067466919e9,832.8444056191947,43580.19472077861,58175.80460163578,65012.16278332658,70574.94460407458,0.21178446148883795,0.2163430024220624
2601703,0.26590824,122701.5625,121637.9169693383,235898.6930354857,0.4942114864022145,2.786565565049526e9,721.5970958701837,32791.21144,41791.53218,49985.34892447758,51469.08978892164,0.07711361078742208,0.0787734334636804
2601704,0.50813407,138554.7814126023,188351.4254820826,321790.8151369511,0.7734786474522651,1.204959856370992e10,756.6847919672822,51988.28477113217,73170.43222,78348.04197298115,87887.11758675992,0.3449560856880203,0.3533923115599261
2601801,0.53571719,143471.1721622359,185179.2722300832,289807.1884763249,0.5334343515008145,1.281143629375826e10,970.6507778109508,63693.96782,90301.37157189657,87826.17935364635,107766.4316557287,0.45094878662982607,0.4598281384965938
2601802,0.28804338,143471.1722021683,108184.0845631926,182816.4184917141,0.528642009,3.622428821891678e9,862.3458176430722,42847.74921626225,50282.55097398628,55298.32495166361,57973.09612287953,0.05052769371706441,0.0515225879475749
2601900,0.65539503,197774.1564234802,186405.1108571162,310364.9384488281,0.7518890070642628,1.220892564309666e10,796.8115715,59431.67003274273,80539.22536549334,83233.59000039866,95029.80198,0.3135389277099171,0.3168976189500099
2602000,0.55096447,153643.5549034036,192903.9768097037,330221.2012116074,0.6397210434375407,1.090637261213188e10,806.4592278,52706.95766931232,74177.85985767265,73442.94020612763,85301.71262658619,0.5411024469185997,0.563950162244925
2602101,0.61701399,184993.2033643341,144364.8834766911,238747.0606228358,0.7167457043985456,1.039070354802188e10,908.9309728767674,67811.40039404621,91546.76912610926,93856.80410779356,107188.0608450793,0.5056229789178552,0.5207481913103322
2602102,0.29788846,184993.2031,115857.0992012024,188563.9765014648,0.4375026850029826,5.043878571e9,966.6536946296692,51249.25791931152,73149.87646484375,70073.86184692383,85250.46612548828,0.07405629780983922,0.07627167323705797
2602200,0.95828807,149085.6642396185,105688.2485178758,197193.5525721403,0.5870280560219943,4.910601484805868e9,669.0553531114041,37781.00383604744,53581.16114444083,60873.81454400576,66449.55737937443,0.5881145630132771,0.5977857717070925
2602300,0.6021534414237397,186086.0939182464,125169.8501864447,241889.7094688675,0.6141097470498051,7.720971145442917e9,623.7174801426249,48057.04669570373,65718.71920802382,72096.71340701918,79521.88698361813,0.1418772633005167,0.15732674235527153
2602400,0.51757097,174711.0157723707,152506.0107,309361.0183338076,0.5622469624723682,1.001557369158293e10,816.4244912654626,45425.49614267954,61672.82562456335,72482.60702425869,77877.30310318337,0.7141953475262877,0.7560037824404892
2602500,0.6050969938519817,153168.6134474024,147214.8659022704,265729.3286,0.6411252166732474,7.639901754e9,690.5162018571882,42111.85303797072,61500.51967468834,63604.91165118098,75153.09578357176,0.17510347933795967,0.17869002360471853
2602600,0.5596078,155637.9377112679,159449.3171994023,259138.8832295458,0.5534839359163106,7.253910275e9,755.8022229654764,47850.22114251771,66916.03467801664,64195.73393954776,77452.1134436894,0.20372322880328297,0.22202611697232189
2602701,0.4320184,304431.6877,107159.1759894248,177226.4821,0.7248417345336291,1.099334486693287e10,1220.723288154359,74648.05199896263,101799.1058559472,104593.5702663033,121507.5256521165,0.19894916144701832,0.2083331992064633
2602702,0.045624334,304431.6875,116158.7242235383,180588.8561413065,0.3639168426883543,1.011642318956134e10,1623.231652978109,67212.97636,93414.12826704979,101177.0489851832,109398.5966805518,0.010204361660932488,0.010685681504566615
2602703,0.16670957,304431.6875960273,143304.3704769849,224279.1680558324,0.5131574264877452,9.670281034128906e9,1137.285102221105,72270.30685585726,88250.90893084952,95761.45866612019,101228.7712964516,0.031076439512496,0.032542260002422906
2602800,0.3430821,275442.1565118795,189421.4160083215,317055.6130810028,0.787656914,1.828485886978887e10,1065.011730153162,76575.21549657955,99560.70516758932,102668.7236086644,112823.1970678689,0.06564258490097372,0.06726845108574396
2602901,0.360255,253435.7190867071,130197.0690327559,209775.1216698311,0.775009523,1.271164214103204e10,951.3670364069831,76454.40915756044,99517.36755272599,103910.7125703356,118850.8839768738,0.10790535989118383,0.10888879395313468
2602902,0.35082731,253435.7189317537,138020.896,231293.9635,0.7951582935062436,1.596405910827144e10,1143.697041561293,100535.6775454402,125647.2137398253,133705.3418226359,148070.7848712461,0.07358933948139983,0.07426000116946414
2602903,0.1793057,253435.7190117166,188879.5904819192,301342.0244,0.7433910535882731,2.021851658465929e10,1412.523186447289,101083.0585410597,125848.5536531723,133584.8599801341,144311.1095342618,0.017921300591090077,0.018084639906600426
2602904,0.11517771,253435.7188,143629.2488813139,229391.6056996624,0.4756325969488575,7.819295732435425e9,997.3957759346085,51199.76000233868,66981.14015196147,68031.32773,76531.14579069172,0.025626264666792253,0.02585982595965904
2602905,0.20469904,253435.7188426611,132250.9298871364,207458.1800921634,0.7006022768861371,1.241874064897498e10,1400.575690076614,97303.6347804498,119224.7769073742,116426.4527534237,130060.4779077126,0.027929277107443737,0.028183824794965822
2602906,0.22719383,253435.7188,172404.4590010127,295386.1158483883,0.7692735612311578,2.454235908070954e10,1818.414263087652,112505.9690817138,153595.0899628592,166739.5332055626,182172.7944509726,0.021396482979057677,0.02159149553012005
2602907,0.14627947,253435.7189665632,172597.7639086538,304880.2794429976,0.5333059066256274,1.276583687718606e10,1099.104600007727,72221.62209504432,91275.64589585361,100039.4265156809,103604.4078835019,0.016363134437931852,0.01651227166675842
2602908,0.16608764,253435.7191078802,185218.2590773914,339522.8119108562,0.6133185483255523,1.358973662898904e10,1051.038105532547,71613.33153039339,84807.70960626843,90381.37232598371,96858.94220865812,0.008795061466397212,0.008875221028715945
2603001,0.31929147,183758.8596126662,125073.9357916701,193615.5962241367,0.7636348146277783,1.155274840587301e10,958.510540289743,77051.52963773113,103621.9715079196,103487.7700965447,124404.8843751241,0.2209404140691184,0.22485456155919295
2603002,0.21452929,183758.8595179026,138689.4135307649,216637.5817193349,0.7659157328986126,1.284407552223185e10,1138.772171490411,76239.69162899395,101985.4883928595,107449.1184308319,123704.2362251722,0.05584049592869107,0.05682975180156012
2603003,0.16234414,183758.8596588014,127778.3001479069,194191.6133189918,0.7471999738016457,7.89684447e9,1195.884154746032,59468.25372737856,77040.82579,80688.68233162723,90156.07256665127,0.03118742306369054,0.03173992890143625
2603004,0.15970024,183758.8594,148595.8153132485,248975.9805527573,0.555679699,7.881881379730049e9,953.4907666290048,48517.16499365158,64891.18966896935,73725.08485,79868.42966611392,0.03413614831893018,0.03474089340183224
2603005,0.14667681,183758.8595826898,175531.0385310054,298658.3621339947,0.6958640033658696,8.338957737689697e9,1025.407083148661,49513.00889842398,65265.54497,68758.37145866454,75434.53931,0.014854363923718278,0.015117517446152511
2603006,0.15751898,183758.8598,155838.9511528667,235080.5489185613,0.6646782323617978,6.718808282762926e9,954.6897087401311,53445.36485,65434.99716169283,68683.84920389146,74039.87180586095,0.02538923372204506,0.02583901997823008
2603100,0.2659041,179205.6876342284,161737.0004178759,281967.0006687201,0.7460751546455512,1.045794614852729e10,851.5670181503227,47492.77745492213,70205.83609,76176.83609536556,85364.2814367443,0.2544120405220099,0.2516027046844071
2603201,0.19051602,119202.2739706477,203000.3918118485,343777.2575681469,0.6589803818069042,1.9558169732e10,1278.809675130862,89935.75934737947,112493.9308328215,113972.5047974993,125371.8071,0.19877681986119738,0.20674753328006523
2603202,0.16907871,119202.2737428301,166759.8106,272391.2675679105,0.7967650865436826,1.298333817347202e10,956.6239343110457,66450.50122804099,90201.76692392962,89691.89171019314,102948.7253438076,0.10828294997616417,0.11262497610115782
2603203,0.1726965,119202.2734,135214.304,202729.8332025378,0.6057095461994922,7.008148532246743e9,1154.747231402505,51963.52889527871,68289.35559238348,80562.18000397219,80582.14182,0.11253933197491725,0.11705203731062383
