GEOID,scenario,period,HDD,CDD,midyear,SST
4200111,RCP85,2035-2065,2706.756592730453,594.7291420789728,2050,1.7
4200112,RCP85,2035-2065,2885.5640578315515,491.2738821955523,2050,1.7
4200200,RCP85,2035-2065,2833.7913842431904,525.5693876507586,2050,1.7
4200300,RCP85,2035-2065,2889.8339807618313,513.1464243252225,2050,1.7
4200400,RCP85,2035-2065,2951.0908779673855,501.93967932425113,2050,1.7
4200500,RCP85,2035-2065,2759.8568054102457,589.8299044702612,2050,1.7
4200600,RCP85,2035-2065,2608.1847756236066,688.1471323167713,2050,1.7
4200701,RCP85,2035-2065,2813.926985815224,573.631794513671,2050,1.7
4200702,RCP85,2035-2065,2827.351907198633,568.9142337545976,2050,1.7
4200801,RCP85,2035-2065,2781.9539531850323,596.4742124897051,2050,1.7
4200802,RCP85,2035-2065,2717.3664512171395,635.7237637168334,2050,1.7
4200803,RCP85,2035-2065,2667.80004260166,661.3387828578365,2050,1.7
4200900,RCP85,2035-2065,2791.3758006577054,586.5688349179203,2050,1.7
4201000,RCP85,2035-2065,2554.7107913931945,736.1584851655239,2050,1.7
4201100,RCP85,2035-2065,2492.749383189482,756.7457825992017,2050,1.7
4201200,RCP85,2035-2065,2588.003195749182,693.3535024732965,2050,1.7
4201300,RCP85,2035-2065,2787.066615922259,553.6739086287226,2050,1.7
4201400,RCP85,2035-2065,2720.3464828537585,586.9676341806846,2050,1.7
4201511,RCP85,2035-2065,2616.729280132354,637.8444161364928,2050,1.7
4201512,RCP85,2035-2065,2484.302501797126,693.8736992569159,2050,1.7
4201600,RCP85,2035-2065,2630.3001605284335,627.1462586279846,2050,1.7
4201701,RCP85,2035-2065,2365.459581707284,758.4842237650137,2050,1.7
4201702,RCP85,2035-2065,2377.130156838046,748.7253581847493,2050,1.7
4201801,RCP85,2035-2065,2422.361824814337,721.1794776986869,2050,1.7
4201802,RCP85,2035-2065,2493.523518309757,695.919583807591,2050,1.7
4201803,RCP85,2035-2065,2474.5459764138004,704.3554623370349,2050,1.7
4201804,RCP85,2035-2065,2397.97976668175,742.9231751248786,2050,1.7
4201805,RCP85,2035-2065,2344.355167262252,765.6438830477028,2050,1.7
4201806,RCP85,2035-2065,2380.507341248936,745.9048340721863,2050,1.7
4201807,RCP85,2035-2065,2379.7991692422024,746.4962782984458,2050,1.7
4201900,RCP85,2035-2065,2552.6808583080965,671.5644244539518,2050,1.7
4202011,RCP85,2035-2065,2415.2470608598815,737.6186578518788,2050,1.7
4202012,RCP85,2035-2065,2368.665851807017,753.2119223032252,2050,1.7
4202013,RCP85,2035-2065,2423.7517170225906,712.65127846326,2050,1.7
4202100,RCP85,2035-2065,2670.0514221359563,597.5614777937224,2050,1.7
4202200,RCP85,2035-2065,2524.8214942882005,711.7536868951695,2050,1.7
4202301,RCP85,2035-2065,2346.2560539179676,841.8073070831002,2050,1.7
4202302,RCP85,2035-2065,2292.248164948032,873.4357381245442,2050,1.7
4202401,RCP85,2035-2065,2341.851539809398,851.8186009641161,2050,1.7
4202402,RCP85,2035-2065,2382.3302064235972,829.524082820233,2050,1.7
4202500,RCP85,2035-2065,2346.713881595781,853.0323867286315,2050,1.7
4202600,RCP85,2035-2065,2523.140635013589,754.9732459973512,2050,1.7
4202701,RCP85,2035-2065,2366.8617824085995,842.0628746786779,2050,1.7
4202702,RCP85,2035-2065,2358.5992563784944,827.6446731953082,2050,1.7
4202703,RCP85,2035-2065,2404.968427334894,806.3459378421301,2050,1.7
4202801,RCP85,2035-2065,2642.1739219665674,674.6907903791869,2050,1.7
4202802,RCP85,2035-2065,2398.388607514422,817.8887193836438,2050,1.7
4202803,RCP85,2035-2065,2405.4172579495316,813.8063897921826,2050,1.7
4202901,RCP85,2035-2065,2402.256693515859,809.6634706649817,2050,1.7
4202902,RCP85,2035-2065,2505.2457280266613,745.5045861686696,2050,1.7
4203011,RCP85,2035-2065,2341.0678902014693,835.675939371073,2050,1.7
4203012,RCP85,2035-2065,2285.0782887899754,856.7800922057478,2050,1.7
4203013,RCP85,2035-2065,2182.0420507224317,907.1787998712786,2050,1.7
4203014,RCP85,2035-2065,2104.127530629459,942.4901147804195,2050,1.7
4203015,RCP85,2035-2065,2113.863039189054,910.7181824171283,2050,1.7
4203111,RCP85,2035-2065,2331.6168722458815,844.3725212428576,2050,1.7
4203112,RCP85,2035-2065,2346.0758908785187,838.2075184416751,2050,1.7
4203113,RCP85,2035-2065,2240.359520995391,894.6169853912945,2050,1.7
4203114,RCP85,2035-2065,2187.442706487404,925.7211044979776,2050,1.7
4203115,RCP85,2035-2065,2163.8600887225484,929.3921149344897,2050,1.7
4203116,RCP85,2035-2065,2179.2152131728844,930.5917419926644,2050,1.7
4203117,RCP85,2035-2065,2157.5923025674083,930.3677957778452,2050,1.7
4203216,RCP85,2035-2065,2158.646879798855,930.2036340184785,2050,1.7
4203221,RCP85,2035-2065,2136.916717557414,935.0516276480733,2050,1.7
4203222,RCP85,2035-2065,2157.499755859375,930.3822021484375,2050,1.7
4203223,RCP85,2035-2065,2147.146998224203,932.7308073341266,2050,1.7
4203224,RCP85,2035-2065,2157.499755859375,930.3822021484375,2050,1.7
4203225,RCP85,2035-2065,2130.699718907852,946.207483764265,2050,1.7
4203227,RCP85,2035-2065,2033.1024016068347,1008.0001609040794,2050,1.7
4203228,RCP85,2035-2065,2031.886092946679,1004.55641295213,2050,1.7
4203229,RCP85,2035-2065,2022.9775602887203,1010.7118452848792,2050,1.7
4203230,RCP85,2035-2065,2020.203857421875,1011.4547119140625,2050,1.7
4203231,RCP85,2035-2065,2020.203857421875,1011.4547119140625,2050,1.7
4203311,RCP85,2035-2065,2100.242804425008,976.983336358011,2050,1.7
4203312,RCP85,2035-2065,2055.7812063015353,1001.9262128259202,2050,1.7
4203313,RCP85,2035-2065,2055.3955581673204,1002.0294989900365,2050,1.7
4203314,RCP85,2035-2065,2087.7170395133026,980.2978169426881,2050,1.7
4203411,RCP85,2035-2065,2302.2737796533597,852.1372578246022,2050,1.7
4203412,RCP85,2035-2065,2213.472656452437,908.9184590958199,2050,1.7
4203413,RCP85,2035-2065,2179.301447217914,922.1414206423282,2050,1.7
4203414,RCP85,2035-2065,2247.2316839806,875.9729470585887,2050,1.7
4203415,RCP85,2035-2065,2161.1946182775746,925.5409494811867,2050,1.7
4203501,RCP85,2035-2065,2239.5652880869684,897.0833755782379,2050,1.7
4203502,RCP85,2035-2065,2258.220938798983,889.8471336659023,2050,1.7
4203503,RCP85,2035-2065,2134.7979325704564,941.3922633106407,2050,1.7
4203504,RCP85,2035-2065,2243.003691600276,901.030041043497,2050,1.7
4203601,RCP85,2035-2065,2199.1434900788886,904.263036608406,2050,1.7
4203602,RCP85,2035-2065,2217.994246601647,909.0339829733027,2050,1.7
4203603,RCP85,2035-2065,2052.638759734054,988.7503784580455,2050,1.7
4203701,RCP85,2035-2065,2148.98186726022,934.9614209352213,2050,1.7
4203702,RCP85,2035-2065,2160.354247405371,932.7604344455558,2050,1.7
4203800,RCP85,2035-2065,2433.9586148927965,722.8533476497716,2050,1.7
4203900,RCP85,2035-2065,2419.976773587992,671.0560526600598,2050,1.7
4204011,RCP85,2035-2065,2396.033568169665,721.5986866350049,2050,1.7
4204012,RCP85,2035-2065,2310.1114828086675,745.81525570775,2050,1.7
4400103,RCP85,2035-2065,2477.4873046875,631.297119140625,2050,1.7
4400105,RCP85,2035-2065,2574.3529079529285,585.7182752472241,2050,1.7
4400106,RCP85,2035-2065,2477.2030232771867,631.3163830310378,2050,1.7
4400107,RCP85,2035-2065,2525.124133963713,603.3488032006029,2050,1.7
4400200,RCP85,2035-2065,2396.7225114268176,628.8258223718022,2050,1.7
4400300,RCP85,2035-2065,2336.93614347924,638.3560207842339,2050,1.7
4400400,RCP85,2035-2065,2397.6602344773673,590.5049273139482,2050,1.7
4500101,RCP85,2035-2065,1201.4554374895752,1316.7774993075902,2050,1.7
4500201,RCP85,2035-2065,1330.485730976482,1195.9412320488364,2050,1.7
4500301,RCP85,2035-2065,1419.2912472840728,1096.0301494016526,2050,1.7
4500302,RCP85,2035-2065,1182.9043629615255,1397.4153544930043,2050,1.7
4500303,RCP85,2035-2065,1238.6482794681688,1309.543645572087,2050,1.7
4500304,RCP85,2035-2065,1222.3678066326918,1336.1869354765322,2050,1.7
4500305,RCP85,2035-2065,1187.3792220728858,1389.7214455660373,2050,1.7
4500401,RCP85,2035-2065,1230.1500550886778,1331.1574802649955,2050,1.7
4500402,RCP85,2035-2065,1148.8707423836502,1451.2265149685254,2050,1.7
4500403,RCP85,2035-2065,1176.1218850177447,1411.1426099084308,2050,1.7
4500501,RCP85,2035-2065,1159.9085895551023,1455.8621814100143,2050,1.7
4500601,RCP85,2035-2065,1187.753238197338,1437.6662973057473,2050,1.7
4500602,RCP85,2035-2065,1160.9546965628613,1448.8218862626761,2050,1.7
4500700,RCP85,2035-2065,1090.8497820681234,1509.3897849461111,2050,1.7
4500800,RCP85,2035-2065,1072.3732642917969,1544.7876509220869,2050,1.7
4500901,RCP85,2035-2065,1187.9452299390005,1378.1383392592704,2050,1.7
4501001,RCP85,2035-2065,1149.1386687955587,1424.6414069493815,2050,1.7
4501100,RCP85,2035-2065,986.4893369302005,1584.9840623911834,2050,1.7
4501200,RCP85,2035-2065,850.4210848869043,1707.4717305234078,2050,1.7
4501301,RCP85,2035-2065,987.089347152231,1613.4667593043741,2050,1.7
4501302,RCP85,2035-2065,940.4859668897183,1636.3137097548029,2050,1.7
4501401,RCP85,2035-2065,1050.4013836529607,1519.1131690681,2050,1.7
4501402,RCP85,2035-2065,1012.3072576141079,1590.6528473009191,2050,1.7
4501403,RCP85,2035-2065,989.3494288555609,1583.7128645563657,2050,1.7
4501501,RCP85,2035-2065,1100.2620295696377,1471.0592026637407,2050,1.7
4501600,RCP85,2035-2065,1049.0733967604328,1539.3829746547494,2050,1.7
4501700,RCP85,2035-2065,927.2599669541047,1610.7866661517182,2050,1.7
4501800,RCP85,2035-2065,812.3155024770195,1706.8042599762016,2050,1.7
4501901,RCP85,2035-2065,700.5226164388993,1787.294460564379,2050,1.7
4502001,RCP85,2035-2065,599.2036006258818,1829.3516493958957,2050,1.7
4502100,RCP85,2035-2065,751.4411920158545,1705.4897133822044,2050,1.7
4502201,RCP85,2035-2065,736.7699868182741,1701.686603796113,2050,1.7
4502202,RCP85,2035-2065,714.7681905942372,1708.2508628778971,2050,1.7
4502301,RCP85,2035-2065,666.8489528780943,1752.4772274965826,2050,1.7
4502302,RCP85,2035-2065,701.9364704636082,1725.2132846815318,2050,1.7
4502303,RCP85,2035-2065,672.3457488363947,1722.7697085603565,2050,1.7
4502400,RCP85,2035-2065,781.5909438906608,1668.7606380367877,2050,1.7
4502500,RCP85,2035-2065,873.497127398599,1641.3694519869327,2050,1.7
4502601,RCP85,2035-2065,886.9242473078236,1622.7003895301186,2050,1.7
4502701,RCP85,2035-2065,840.2730227101329,1599.0056199989217,2050,1.7
4502702,RCP85,2035-2065,808.8675343800265,1639.3540100939997,2050,1.7
4600100,RCP85,2035-2065,3177.129119232508,591.2573536088781,2050,1.7
4600200,RCP85,2035-2065,3096.097458518695,721.4056340116317,2050,1.7
4600300,RCP85,2035-2065,3679.618112141313,602.4352146855314,2050,1.7
4600400,RCP85,2035-2065,3270.145043459604,742.1835829853168,2050,1.7
4600501,RCP85,2035-2065,3137.6181117196206,770.0393827196613,2050,1.7
4600601,RCP85,2035-2065,3257.2894933525863,713.2861884285601,2050,1.7
4700100,RCP85,2035-2065,1463.568015822257,1413.2471722961297,2050,1.7
4700200,RCP85,2035-2065,1556.3496504804227,1263.0985657908307,2050,1.7
4700301,RCP85,2035-2065,1571.3841655044264,1264.4539069083348,2050,1.7
4700302,RCP85,2035-2065,1589.5732421875,1267.38720703125,2050,1.7
4700401,RCP85,2035-2065,1565.5756766247844,1280.1673676316077,2050,1.7
4700501,RCP85,2035-2065,1507.867342714202,1323.4874176502562,2050,1.7
4700600,RCP85,2035-2065,1546.5470480442607,1209.0428248929493,2050,1.7
4700700,RCP85,2035-2065,1644.6630268540043,1123.656632470954,2050,1.7
4700800,RCP85,2035-2065,1748.0364568013752,1016.9209195311669,2050,1.7
4700900,RCP85,2035-2065,1796.0995331616612,889.6168378634078,2050,1.7
4701000,RCP85,2035-2065,1801.2471639815644,872.3684372220551,2050,1.7
4701101,RCP85,2035-2065,2123.127447520772,576.2188638910055,2050,1.7
4701201,RCP85,2035-2065,1724.8802391946085,925.924525288885,2050,1.7
4701300,RCP85,2035-2065,1598.0780839876616,1119.798458792854,2050,1.7
4701400,RCP85,2035-2065,1831.7197815725035,839.5964482267894,2050,1.7
4701501,RCP85,2035-2065,1499.1390457076493,1201.2941443641646,2050,1.7
4701502,RCP85,2035-2065,1478.8388278644456,1209.3580338672841,2050,1.7
4701503,RCP85,2035-2065,1452.935255860428,1235.779086518987,2050,1.7
4701504,RCP85,2035-2065,1533.5854097903973,1172.6092496967028,2050,1.7
4701600,RCP85,2035-2065,1585.0006351674222,1080.447565066264,2050,1.7
4701700,RCP85,2035-2065,1614.9874987783107,1104.9084941980732,2050,1.7
4701800,RCP85,2035-2065,1644.2621921693653,1064.1980401513229,2050,1.7
4701900,RCP85,2035-2065,1490.497185078711,1293.3046823149532,2050,1.7
4702001,RCP85,2035-2065,1437.193115234375,1302.72509765625,2050,1.7
4702002,RCP85,2035-2065,1470.2284910127028,1298.8370262792942,2050,1.7
4702003,RCP85,2035-2065,1476.2851579041132,1235.7910565837092,2050,1.7
4702101,RCP85,2035-2065,1511.5210400775482,1261.0517022360839,2050,1.7
4702102,RCP85,2035-2065,1500.9744778002178,1263.57722864221,2050,1.7
4702200,RCP85,2035-2065,1520.424421899514,1211.5976460262123,2050,1.7
4702300,RCP85,2035-2065,1528.131524553226,1251.8181610172303,2050,1.7
4702401,RCP85,2035-2065,1458.5115492807354,1340.188099269449,2050,1.7
4702402,RCP85,2035-2065,1446.3086180803316,1352.3205630687219,2050,1.7
4702403,RCP85,2035-2065,1463.4650999224946,1335.2631535451771,2050,1.7
4702404,RCP85,2035-2065,1510.3130800168638,1311.0658996596785,2050,1.7
4702405,RCP85,2035-2065,1440.6802978515625,1357.9163818359375,2050,1.7
4702406,RCP85,2035-2065,1472.3521850371394,1324.5892836420855,2050,1.7
4702501,RCP85,2035-2065,1211.5166649802377,1598.1014972631742,2050,1.7
4702502,RCP85,2035-2065,1229.8984375,1572.911376953125,2050,1.7
4702503,RCP85,2035-2065,1229.0920727583725,1576.0162732180663,2050,1.7
4702504,RCP85,2035-2065,1268.5170690056777,1551.1140114322834,2050,1.7
4702505,RCP85,2035-2065,1259.0650871305209,1535.2689671816797,2050,1.7
4702506,RCP85,2035-2065,1246.1540459316407,1549.2905656002981,2050,1.7
4702507,RCP85,2035-2065,1229.8984375,1572.911376953125,2050,1.7
4702508,RCP85,2035-2065,1210.0172302953451,1598.1238366360685,2050,1.7
4702600,RCP85,2035-2065,1313.071587357707,1475.0494580949523,2050,1.7
4702700,RCP85,2035-2065,1382.822831771133,1439.5814546791519,2050,1.7
4702800,RCP85,2035-2065,1425.8941024334517,1348.0716503314418,2050,1.7
4702900,RCP85,2035-2065,1411.5183827332514,1328.26671158533,2050,1.7
4703000,RCP85,2035-2065,1473.4260230896032,1217.2963256791822,2050,1.7
4703100,RCP85,2035-2065,1473.622691711776,1216.6929801454853,2050,1.7
4703200,RCP85,2035-2065,1443.1125766966156,1180.7741201236688,2050,1.7
4703300,RCP85,2035-2065,1483.5862627709241,1141.2605799895275,2050,1.7
4703401,RCP85,2035-2065,1389.4245258828753,1239.248795146101,2050,1.7
4703402,RCP85,2035-2065,1392.4352073699768,1239.709049906307,2050,1.7
4703403,RCP85,2035-2065,1409.280198040556,1236.4583572034246,2050,1.7
4703500,RCP85,2035-2065,1467.0457012888933,1196.6660852705845,2050,1.7
4703600,RCP85,2035-2065,1437.2115054459882,1179.531206566197,2050,1.7
4703700,RCP85,2035-2065,1568.9786965761075,1044.9457384650773,2050,1.7
4800100,RCP85,2035-2065,1514.5218990502424,1332.7434876971392,2050,1.7
4800200,RCP85,2035-2065,1538.202413400623,1289.1425516609722,2050,1.7
4800300,RCP85,2035-2065,1533.8338964603777,1244.455850055259,2050,1.7
4800400,RCP85,2035-2065,1198.5826714282002,1496.678917049438,2050,1.7
4800501,RCP85,2035-2065,1245.9306640625,1408.639404296875,2050,1.7
4800502,RCP85,2035-2065,1248.6992739236966,1412.5651110518666,2050,1.7
4800600,RCP85,2035-2065,1012.4470864728088,1848.8445002296783,2050,1.7
4800700,RCP85,2035-2065,1056.0325280754423,1875.3709577823033,2050,1.7
4800800,RCP85,2035-2065,1022.2546419470168,1788.7452901567215,2050,1.7
4800900,RCP85,2035-2065,917.3664371318187,1845.3030109514207,2050,1.7
4801000,RCP85,2035-2065,975.0877112451668,1740.7465562712653,2050,1.7
4801100,RCP85,2035-2065,914.0063441599699,1754.5202417141406,2050,1.7
4801200,RCP85,2035-2065,841.4745762315199,1789.419537435617,2050,1.7
4801300,RCP85,2035-2065,855.6003968015413,1798.1554485502998,2050,1.7
4801400,RCP85,2035-2065,841.7081714216442,1894.5946996543687,2050,1.7
4801501,RCP85,2035-2065,820.3613544345142,1775.6149979200495,2050,1.7
4801502,RCP85,2035-2065,825.8980430023884,1766.0368596689373,2050,1.7
4801600,RCP85,2035-2065,813.1774071354815,1793.7096113146813,2050,1.7
4801700,RCP85,2035-2065,719.1079580564628,1833.2477611857928,2050,1.7
4801800,RCP85,2035-2065,761.5593448634343,1846.4279075717977,2050,1.7
4801901,RCP85,2035-2065,886.6456270182733,1928.650211059006,2050,1.7
4801902,RCP85,2035-2065,898.7235158664324,1927.583780430498,2050,1.7
4801903,RCP85,2035-2065,916.9439548635622,1893.5936982604862,2050,1.7
4801904,RCP85,2035-2065,916.3699573135846,1891.6689240171336,2050,1.7
4801905,RCP85,2035-2065,919.5762828871973,1888.8967997718123,2050,1.7
4801907,RCP85,2035-2065,959.1274987010584,1838.509045005468,2050,1.7
4801908,RCP85,2035-2065,943.1103821727958,1881.7998994307711,2050,1.7
4801909,RCP85,2035-2065,899.9163217565482,1925.3586106514222,2050,1.7
4802001,RCP85,2035-2065,887.6094106603856,1940.2782454220946,2050,1.7
4802002,RCP85,2035-2065,890.1405409790742,1943.0609386046563,2050,1.7
4802003,RCP85,2035-2065,889.2030431982496,1952.724263332269,2050,1.7
4802004,RCP85,2035-2065,896.7483520507812,1931.2684326171875,2050,1.7
4802005,RCP85,2035-2065,892.00168523605,1950.6031082046547,2050,1.7
4802006,RCP85,2035-2065,934.6292437793143,1902.800286993531,2050,1.7
4802101,RCP85,2035-2065,787.7265917023742,1971.2759632016362,2050,1.7
4802102,RCP85,2035-2065,839.52367478945,1949.9171310373242,2050,1.7
4802200,RCP85,2035-2065,871.4490930798247,1851.1067131981522,2050,1.7
4802301,RCP85,2035-2065,861.417236328125,1939.002197265625,2050,1.7
4802302,RCP85,2035-2065,861.417236328125,1939.002197265625,2050,1.7
4802303,RCP85,2035-2065,845.6116273533111,1953.4250681552235,2050,1.7
4802304,RCP85,2035-2065,812.039509087716,1983.6940544833787,2050,1.7
4802305,RCP85,2035-2065,837.1064547193221,1961.1861741644407,2050,1.7
4802306,RCP85,2035-2065,861.0618117920093,1939.8284139344325,2050,1.7
4802307,RCP85,2035-2065,856.1026999920457,1951.3563204666864,2050,1.7
4802308,RCP85,2035-2065,861.417236328125,1939.002197265625,2050,1.7
4802309,RCP85,2035-2065,850.6456339647274,1964.0417669016144,2050,1.7
4802310,RCP85,2035-2065,841.1754150390625,1986.05615234375,2050,1.7
4802311,RCP85,2035-2065,841.1754150390625,1986.05615234375,2050,1.7
4802312,RCP85,2035-2065,841.1754150390625,1986.05615234375,2050,1.7
4802313,RCP85,2035-2065,841.7756720741244,1984.6608002576017,2050,1.7
4802314,RCP85,2035-2065,843.1656673429983,1957.9611085264323,2050,1.7
4802315,RCP85,2035-2065,842.0541631420149,1975.1639460948948,2050,1.7
4802316,RCP85,2035-2065,844.0240478515625,1950.7469482421875,2050,1.7
4802317,RCP85,2035-2065,841.3180141208597,1953.5344194474462,2050,1.7
4802318,RCP85,2035-2065,840.9124747199658,1961.2556756105512,2050,1.7
4802319,RCP85,2035-2065,841.2893011251529,1959.9830184079615,2050,1.7
4802320,RCP85,2035-2065,843.8113581185482,1986.8287313376804,2050,1.7
4802321,RCP85,2035-2065,843.782169031557,1987.20914936756,2050,1.7
4802322,RCP85,2035-2065,842.5496130508654,1986.6639757986277,2050,1.7
4802400,RCP85,2035-2065,918.8609791385885,1873.5521859681771,2050,1.7
4802501,RCP85,2035-2065,849.7088012695312,1989.83056640625,2050,1.7
4802502,RCP85,2035-2065,849.7088012695312,1989.83056640625,2050,1.7
4802503,RCP85,2035-2065,833.9826584983731,1992.655654158494,2050,1.7
4802504,RCP85,2035-2065,831.4821166992188,1993.1048583984375,2050,1.7
4802505,RCP85,2035-2065,831.4821166992188,1993.1048583984375,2050,1.7
4802506,RCP85,2035-2065,848.7424767014113,1971.9755234285885,2050,1.7
4802507,RCP85,2035-2065,833.1696208380387,1992.8017104909172,2050,1.7
4802508,RCP85,2035-2065,854.5123571770312,1966.2437464734548,2050,1.7
4802509,RCP85,2035-2065,854.8800615223772,1984.1061241560828,2050,1.7
4802510,RCP85,2035-2065,852.4750621436509,1986.8794634319468,2050,1.7
4802511,RCP85,2035-2065,876.0255038323501,1961.7553765593398,2050,1.7
4802512,RCP85,2035-2065,875.4702168800754,1962.3477678958839,2050,1.7
4802513,RCP85,2035-2065,859.2996826171875,1959.0518798828125,2050,1.7
4802514,RCP85,2035-2065,879.0583363616998,1927.499922912944,2050,1.7
4802515,RCP85,2035-2065,893.3370771952456,1931.4617277572877,2050,1.7
4802516,RCP85,2035-2065,887.0734354335293,1945.1864819125005,2050,1.7
4802600,RCP85,2035-2065,884.8621093303052,1828.2311659092009,2050,1.7
4802700,RCP85,2035-2065,895.980661166193,1797.448588246522,2050,1.7
4802900,RCP85,2035-2065,804.1284826678329,1812.235849003873,2050,1.7
4803000,RCP85,2035-2065,879.4678089054223,1811.9043332939173,2050,1.7
4803100,RCP85,2035-2065,882.6231204581363,1774.7399937032087,2050,1.7
4803305,RCP85,2035-2065,1011.3993199316816,1557.5063128080697,2050,1.7
4803306,RCP85,2035-2065,1010.6300583731831,1558.9865374110243,2050,1.7
4803307,RCP85,2035-2065,1103.079045444489,1403.912419172196,2050,1.7
4803308,RCP85,2035-2065,962.9920226208498,1621.4563408377842,2050,1.7
4803309,RCP85,2035-2065,851.7946062014214,1760.2821413216805,2050,1.7
4803310,RCP85,2035-2065,1010.4312098456521,1558.9964615391339,2050,1.7
4803400,RCP85,2035-2065,719.8501660097871,1870.8284851371232,2050,1.7
4803501,RCP85,2035-2065,654.621722497434,2045.4686345569396,2050,1.7
4803502,RCP85,2035-2065,623.1244773731764,2041.028320135942,2050,1.7
4803600,RCP85,2035-2065,487.1442099392711,2110.236085678334,2050,1.7
4803700,RCP85,2035-2065,691.5306939567253,2007.8708412876451,2050,1.7
4803801,RCP85,2035-2065,664.4812858817597,2107.481905400673,2050,1.7
4803802,RCP85,2035-2065,663.5189010370281,2070.044422857312,2050,1.7
4803900,RCP85,2035-2065,504.96460496177696,2012.1010097000942,2050,1.7
4804000,RCP85,2035-2065,602.630439204297,1917.2978017576274,2050,1.7
4804100,RCP85,2035-2065,557.8426912821943,1948.731285792243,2050,1.7
4804200,RCP85,2035-2065,429.25079921975896,2038.5191883560456,2050,1.7
4804301,RCP85,2035-2065,418.91765002821745,2047.1572523240266,2050,1.7
4804302,RCP85,2035-2065,373.7334536472133,2076.252776286706,2050,1.7
4804400,RCP85,2035-2065,413.7830081036044,2054.73226170601,2050,1.7
4804501,RCP85,2035-2065,461.4150208860782,2024.2816991939126,2050,1.7
4804502,RCP85,2035-2065,438.5715926326552,2073.9492607084485,2050,1.7
4804503,RCP85,2035-2065,419.02347961079903,2078.4013942282813,2050,1.7
4804504,RCP85,2035-2065,420.7670358302726,2055.762493102337,2050,1.7
4804601,RCP85,2035-2065,392.02838134765625,2087.818603515625,2050,1.7
4804602,RCP85,2035-2065,377.2393790937349,2099.7973753077517,2050,1.7
4804603,RCP85,2035-2065,367.8427429199219,2107.408447265625,2050,1.7
4804604,RCP85,2035-2065,378.59729262421234,2098.6974947332715,2050,1.7
4804605,RCP85,2035-2065,365.5967102050781,2095.73291015625,2050,1.7
4804606,RCP85,2035-2065,385.76885593934844,2082.5729078098134,2050,1.7
4804607,RCP85,2035-2065,392.0023480113508,2083.2470392716814,2050,1.7
4804608,RCP85,2035-2065,392.02838134765625,2087.818603515625,2050,1.7
4804609,RCP85,2035-2065,392.02838134765625,2087.818603515625,2050,1.7
4804610,RCP85,2035-2065,391.8619907609889,2089.6094309403375,2050,1.7
4804611,RCP85,2035-2065,390.2077552814768,2107.4136248131776,2050,1.7
4804612,RCP85,2035-2065,390.1823482372514,2107.687075568363,2050,1.7
4804613,RCP85,2035-2065,381.1658432555865,2111.8736369574235,2050,1.7
4804614,RCP85,2035-2065,365.8229327100741,2125.199744252203,2050,1.7
4804615,RCP85,2035-2065,365.4578755490258,2128.4153138822708,2050,1.7
4804616,RCP85,2035-2065,366.38004482036814,2120.2924777373914,2050,1.7
4804617,RCP85,2035-2065,367.8427429199219,2107.408447265625,2050,1.7
4804618,RCP85,2035-2065,367.56732838598464,2105.976761702813,2050,1.7
4804619,RCP85,2035-2065,366.7170546356162,2101.556789250967,2050,1.7
4804620,RCP85,2035-2065,365.7161470240634,2096.353777787907,2050,1.7
4804621,RCP85,2035-2065,365.53688653753113,2095.6717419385996,2050,1.7
4804622,RCP85,2035-2065,376.86088364403275,2084.2441863792988,2050,1.7
4804623,RCP85,2035-2065,386.8591085104962,2079.466335838805,2050,1.7
4804624,RCP85,2035-2065,420.77402824046555,2055.7055070779584,2050,1.7
4804625,RCP85,2035-2065,399.4207625975386,2078.0675339162794,2050,1.7
4804626,RCP85,2035-2065,396.7161809356446,2084.737546547131,2050,1.7
4804627,RCP85,2035-2065,419.01005687202144,2070.36906340185,2050,1.7
4804628,RCP85,2035-2065,389.81815428606336,2111.6068196402175,2050,1.7
4804629,RCP85,2035-2065,410.79476997460824,2089.2959483978343,2050,1.7
4804630,RCP85,2035-2065,419.03722048878944,2086.624103445214,2050,1.7
4804631,RCP85,2035-2065,394.8583566568928,2110.3190224891187,2050,1.7
4804633,RCP85,2035-2065,389.44964599609375,2115.572998046875,2050,1.7
4804634,RCP85,2035-2065,389.4133794563966,2115.915275808847,2050,1.7
4804635,RCP85,2035-2065,379.462467253836,2128.340178423723,2050,1.7
4804636,RCP85,2035-2065,389.25719873915733,2115.754388396431,2050,1.7
4804637,RCP85,2035-2065,365.55539803573794,2138.0944205856667,2050,1.7
4804638,RCP85,2035-2065,364.2156677246094,2139.357177734375,2050,1.7
4804639,RCP85,2035-2065,398.7192969611084,2116.902648241618,2050,1.7
4804640,RCP85,2035-2065,403.61320407871364,2110.781930749876,2050,1.7
4804701,RCP85,2035-2065,325.11776329506404,2114.3427401581016,2050,1.7
4804702,RCP85,2035-2065,349.5138595552009,2105.3503964627816,2050,1.7
4804801,RCP85,2035-2065,366.67661672394934,2107.8658853754705,2050,1.7
4804802,RCP85,2035-2065,324.648657853322,2130.4204770917963,2050,1.7
4804803,RCP85,2035-2065,304.0970344202288,2156.9096402863006,2050,1.7
4804901,RCP85,2035-2065,364.9015761668385,2133.3154215625323,2050,1.7
4804902,RCP85,2035-2065,364.2156677246094,2139.357177734375,2050,1.7
4804903,RCP85,2035-2065,362.5117439057874,2148.4837175622506,2050,1.7
4804904,RCP85,2035-2065,364.9909283142865,2139.479025774308,2050,1.7
