State10,PUMA10,GEOID10,GISJOIN10,State10_Name,PUMA10_Name,State20,PUMA20,GEOID20,GISJOIN20,State20_Name,PUMA20_Name,PUMA10_Pop10,PUMA20_Pop10,Part_Pop10,pPUMA10_Pop10,pPUMA20_Pop10,PUMA10_Pop20,PUMA20_Pop20,Part_Pop20,pPUMA10_Pop20,pPUMA20_Pop20,PUMA10_Land,PUMA20_Land,Part_Land,pPUMA10_Land,pPUMA20_Land
17,02300,1702300,G17002300,Illinois,Kankakee County,17,01902,1701902,G17001902,Illinois,"Champaign (North & East), Vermilion, Iroquois & Ford Counties","113,449","160,187",1,0,0,"107,503","148,245",1,0,0,"1,752,266,522","8,049,127,444","165,170",0.01,0
17,02300,1702300,G17002300,Illinois,Kankakee County,17,09100,1709100,G17009100,Illinois,Kankakee & Grundy Counties,"113,449","163,511","113,448",100,69.38,"107,503","160,035","107,502",100,67.17,"1,752,266,522","2,835,041,896","1,752,101,352",99.99,61.8
17,02400,1702400,G17002400,Illinois,LaSalle County,17,09100,1709100,G17009100,Illinois,Kankakee & Grundy Counties,"113,924","163,511",0,0,0,"109,661","160,035",0,0,0,"2,940,060,531","2,835,041,896",749,0,0
17,02400,1702400,G17002400,Illinois,LaSalle County,17,09500,1709500,G17009500,Illinois,"Knox, Woodford, Bureau, Marshall, Putnam & Stark Counties","113,924","151,204",5,0,0,"109,661","144,457",4,0,0,"2,940,060,531","7,635,298,071","11,486",0,0
17,02400,1702400,G17002400,Illinois,LaSalle County,17,09900,1709900,G17009900,Illinois,LaSalle & Livingston Counties,"113,924","152,870","113,919",100,74.52,"109,661","145,473","109,657",100,75.38,"2,940,060,531","5,643,043,772","2,940,048,296",100,52.1
17,02501,1702501,G17002501,Illinois,"Knox, Stark, Bureau, Marshall & Woodford Counties",17,00100,1700100,G17000100,Illinois,"Adams, Fulton, Pike, Mason, Schuyler & Brown Counties","151,201","149,753",1,0,0,"144,453","140,317",0,0,0,"7,635,285,183","9,931,472,916","3,423",0,0
17,02501,1702501,G17002501,Illinois,"Knox, Stark, Bureau, Marshall & Woodford Counties",17,07300,1707300,G17007300,Illinois,"Henry, McDonough, Hancock, Warren, Mercer & Henderson Counties","151,201","143,674",0,0,0,"144,453","133,063",0,0,0,"7,635,285,183","9,553,298,970",426,0,0
17,02501,1702501,G17002501,Illinois,"Knox, Stark, Bureau, Marshall & Woodford Counties",17,09500,1709500,G17009500,Illinois,"Knox, Woodford, Bureau, Marshall, Putnam & Stark Counties","151,201","151,204","151,200",100,100,"144,453","144,457","144,453",100,100,"7,635,285,183","7,635,298,071","7,635,281,334",100,100
17,02601,1702601,G17002601,Illinois,DeKalb County,17,03700,1703700,G17003700,Illinois,DeKalb & Ogle Counties,"105,160","158,657","105,160",100,66.28,"100,420","152,208","100,420",100,65.98,"1,635,158,860","3,600,057,901","1,635,154,426",100,45.42
17,02601,1702601,G17002601,Illinois,DeKalb County,17,09900,1709900,G17009900,Illinois,LaSalle & Livingston Counties,"105,160","152,870",0,0,0,"100,420","145,473",0,0,0,"1,635,158,860","5,643,043,772","4,434",0,0
17,02700,1702700,G17002700,Illinois,Stephenson & Ogle Counties,17,03700,1703700,G17003700,Illinois,DeKalb & Ogle Counties,"101,208","158,657","53,497",52.86,33.72,"96,422","152,208","51,788",53.71,34.02,"3,426,231,828","3,600,057,901","1,964,684,255",57.34,54.57
17,02700,1702700,G17002700,Illinois,Stephenson & Ogle Counties,17,19500,1719500,G17019500,Illinois,"Whiteside, Stephenson, Lee, Jo Daviess & Carroll Counties","101,208","180,305","47,711",47.14,26.46,"96,422","172,203","44,634",46.29,25.92,"3,426,231,828","7,820,372,797","1,461,547,573",42.66,18.69
17,02801,1702801,G17002801,Illinois,Winnebago County (Southeast & West)--Rockford City,17,00701,1700701,G17000701,Illinois,Winnebago (Northeast) & Boone Counties,"204,179","145,242",0,0,0,"195,629","143,161",0,0,0,"966,772,008","1,089,147,170","17,090",0,0
17,02801,1702801,G17002801,Illinois,Winnebago County (Southeast & West)--Rockford City,17,20101,1720101,G17020101,Illinois,Winnebago County (Southeast & West)--Rockford City,"204,179","204,189","204,179",100,100,"195,629","195,637","195,629",100,100,"966,772,008","966,760,004","966,754,918",100,100
17,02901,1702901,G17002901,Illinois,Winnebago (Northeast) & Boone Counties,17,00701,1700701,G17000701,Illinois,Winnebago (Northeast) & Boone Counties,"145,252","145,242","145,242",99.99,100,"143,169","143,161","143,161",99.99,100,"1,089,145,816","1,089,147,170","1,089,126,975",100,100
17,02901,1702901,G17002901,Illinois,Winnebago (Northeast) & Boone Counties,17,11101,1711101,G17011101,Illinois,"McHenry County (North, West & Central)","145,252","134,456",0,0,0,"143,169","137,984",0,0,0,"1,089,145,816","1,205,191,057","5,004",0,0
17,02901,1702901,G17002901,Illinois,Winnebago (Northeast) & Boone Counties,17,20101,1720101,G17020101,Illinois,Winnebago County (Southeast & West)--Rockford City,"145,252","204,189",10,0.01,0,"143,169","195,637",8,0.01,0,"1,089,145,816","966,760,004","5,086",0,0
17,02901,1702901,G17002901,Illinois,Winnebago (Northeast) & Boone Counties,55,02200,5502200,G55002200,Wisconsin,Rock County,"145,252","160,331",0,0,0,"143,169","163,687",0,0,0,"1,089,145,816","1,860,044,984","8,751",0,0
17,03005,1703005,G17003005,Illinois,Kane County (Southeast)--Aurora Township,17,08901,1708901,G17008901,Illinois,Kane County (West),"146,149","113,917",0,0,0,"126,938","132,955",0,0,0,"89,458,627","949,306,490",533,0,0
17,03005,1703005,G17003005,Illinois,Kane County (Southeast)--Aurora Township,17,08903,1708903,G17008903,Illinois,"Kane County (East)--St. Charles, Batavia (East) & Geneva (East) Townships","146,149","116,706",6,0,0.01,"126,938","118,066",4,0,0,"89,458,627","165,616,222","11,712",0.01,0.01
17,03005,1703005,G17003005,Illinois,Kane County (Southeast)--Aurora Township,17,08904,1708904,G17008904,Illinois,Kane County (Southeast)--Aurora Township,"146,149","146,098","146,092",99.96,100,"126,938","126,929","126,925",99.99,100,"89,458,627","89,458,977","89,425,363",99.96,99.96
17,03005,1703005,G17003005,Illinois,Kane County (Southeast)--Aurora Township,17,09300,1709300,G17009300,Illinois,Kendall County,"146,149","114,777",51,0.03,0.04,"126,938","131,869",9,0.01,0.01,"89,458,627","829,412,776","21,019",0.02,0
17,03007,1703007,G17003007,Illinois,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships",17,08901,1708901,G17008901,Illinois,Kane County (West),"116,717","113,917",28,0.02,0.02,"118,065","132,955",24,0.02,0.02,"165,558,480","949,306,490","31,561",0.02,0
17,03007,1703007,G17003007,Illinois,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships",17,08903,1708903,G17008903,Illinois,"Kane County (East)--St. Charles, Batavia (East) & Geneva (East) Townships","116,717","116,706","116,685",99.97,99.98,"118,065","118,066","118,039",99.98,99.98,"165,558,480","165,616,222","165,514,486",99.97,99.94
17,03007,1703007,G17003007,Illinois,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships",17,08904,1708904,G17008904,Illinois,Kane County (Southeast)--Aurora Township,"116,717","146,098",3,0,0,"118,065","126,929",2,0,0,"165,558,480","89,458,977","12,433",0.01,0.01
17,03008,1703008,G17003008,Illinois,Kane County (Northeast)--Elgin (North & Central) & Dundee Townships,17,03102,1703102,G17003102,Illinois,Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships,"138,542","120,994",0,0,0,"138,738","122,349",0,0,0,"140,817,236","97,776,442","2,783",0,0
17,03008,1703008,G17003008,Illinois,Kane County (Northeast)--Elgin (North & Central) & Dundee Townships,17,08901,1708901,G17008901,Illinois,Kane County (West),"138,542","113,917",31,0.02,0.03,"138,738","132,955",167,0.12,0.13,"140,817,236","949,306,490","49,518",0.04,0.01
17,03008,1703008,G17003008,Illinois,Kane County (Northeast)--Elgin (North & Central) & Dundee Townships,17,08902,1708902,G17008902,Illinois,Kane County (Northeast)--Dundee & Elgin (North & Central) Townships,"138,542","138,512","138,511",99.98,100,"138,738","138,572","138,571",99.88,100,"140,817,236","140,768,200","140,753,946",99.96,99.99
17,03008,1703008,G17003008,Illinois,Kane County (Northeast)--Elgin (North & Central) & Dundee Townships,17,11102,1711102,G17011102,Illinois,"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships","138,542","174,433",0,0,0,"138,738","172,245",0,0,0,"140,817,236","357,595,275","10,989",0.01,0
17,03009,1703009,G17003009,Illinois,Kane County (West),17,08901,1708901,G17008901,Illinois,Kane County (West),"113,861","113,917","113,846",99.99,99.94,"132,794","132,955","132,760",99.97,99.85,"949,338,173","949,306,490","949,109,207",99.98,99.98
17,03009,1703009,G17003009,Illinois,Kane County (West),17,08902,1708902,G17008902,Illinois,Kane County (Northeast)--Dundee & Elgin (North & Central) Townships,"113,861","138,512",0,0,0,"132,794","138,572",0,0,0,"949,338,173","140,768,200","9,651",0,0.01
17,03009,1703009,G17003009,Illinois,Kane County (West),17,08903,1708903,G17008903,Illinois,"Kane County (East)--St. Charles, Batavia (East) & Geneva (East) Townships","113,861","116,706",3,0,0,"132,794","118,066",14,0.01,0.01,"949,338,173","165,616,222","23,191",0,0.01
17,03009,1703009,G17003009,Illinois,Kane County (West),17,08904,1708904,G17008904,Illinois,Kane County (Southeast)--Aurora Township,"113,861","146,098",2,0,0,"132,794","126,929",2,0,0,"949,338,173","89,458,977","16,419",0,0.02
17,03009,1703009,G17003009,Illinois,Kane County (West),17,11101,1711101,G17011101,Illinois,"McHenry County (North, West & Central)","113,861","134,456",10,0.01,0.01,"132,794","137,984",18,0.01,0.01,"949,338,173","1,205,191,057","179,705",0.02,0.01
17,03102,1703102,G17003102,Illinois,Will County (West Central)--Joliet & Troy Townships,17,19702,1719702,G17019702,Illinois,Will County (Northwest)--Plainfield & Lockport Townships,"133,389","140,328",0,0,0,"134,906","141,080",0,0,0,"181,269,550","178,320,809","2,291",0,0
17,03102,1703102,G17003102,Illinois,Will County (West Central)--Joliet & Troy Townships,17,19703,1719703,G17019703,Illinois,Will County (West Central)--Joliet & Troy Townships,"133,389","133,389","133,389",100,100,"134,906","134,906","134,906",100,100,"181,269,550","181,268,430","181,267,259",100,100
17,03105,1703105,G17003105,Illinois,Will County (Northwest Central)--Plainfield & Lockport Townships,17,19702,1719702,G17019702,Illinois,Will County (Northwest)--Plainfield & Lockport Townships,"140,328","140,328","140,328",100,100,"141,080","141,080","141,080",100,100,"178,318,871","178,320,809","178,318,518",100,100
17,03105,1703105,G17003105,Illinois,Will County (Northwest Central)--Plainfield & Lockport Townships,17,19703,1719703,G17019703,Illinois,Will County (West Central)--Joliet & Troy Townships,"140,328","133,389",0,0,0,"141,080","134,906",0,0,0,"178,318,871","181,268,430",353,0,0
17,03106,1703106,G17003106,Illinois,Will County (Northwest)--DuPage & Wheatland Townships,17,04305,1704305,G17004305,Illinois,DuPage County (Southwest)--Naperville & Winfield (South) Townships,"169,265","119,291",0,0,0,"176,254","124,144",2,0,0,"185,188,286","145,708,754","1,021",0,0
17,03106,1703106,G17003106,Illinois,Will County (Northwest)--DuPage & Wheatland Townships,17,04306,1704306,G17004306,Illinois,DuPage County (South Central)--Lisle Township,"169,265","116,245",0,0,0,"176,254","119,040",10,0.01,0.01,"185,188,286","91,617,359","10,646",0.01,0.01
17,03106,1703106,G17003106,Illinois,Will County (Northwest)--DuPage & Wheatland Townships,17,09300,1709300,G17009300,Illinois,Kendall County,"169,265","114,777",2,0,0,"176,254","131,869",1,0,0,"185,188,286","829,412,776","1,738",0,0
17,03106,1703106,G17003106,Illinois,Will County (Northwest)--DuPage & Wheatland Townships,17,19701,1719701,G17019701,Illinois,Will County (Northwest)--Wheatland & DuPage Townships,"169,265","169,264","169,263",100,100,"176,254","176,242","176,240",99.99,100,"185,188,286","185,176,736","185,174,881",99.99,100
17,03107,1703107,G17003107,Illinois,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships",17,03115,1703115,G17003115,Illinois,"Cook County (Southwest)--Palos, Lemont & Orland (North & West) Townships","123,191","130,393",0,0,0,"128,785","135,705",0,0,0,"243,594,562","204,562,501","10,441",0,0.01
17,03107,1703107,G17003107,Illinois,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships",17,03118,1703118,G17003118,Illinois,Cook County (South)--Bloom & Rich Townships,"123,191","167,649",0,0,0,"128,785","162,177",0,0,0,"243,594,562","214,410,424",918,0,0
17,03107,1703107,G17003107,Illinois,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships",17,19704,1719704,G17019704,Illinois,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships","123,191","123,191","123,191",100,100,"128,785","128,787","128,785",100,100,"243,594,562","243,768,622","243,577,968",99.99,99.92
17,03107,1703107,G17003107,Illinois,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships",17,19705,1719705,G17019705,Illinois,Will County (South),"123,191","111,387",0,0,0,"128,785","115,340",0,0,0,"243,594,562","1,376,373,889","5,235",0,0
17,03108,1703108,G17003108,Illinois,Will County (South),17,09100,1709100,G17009100,Illinois,Kankakee & Grundy Counties,"111,387","163,511",0,0,0,"115,342","160,035",0,0,0,"1,376,557,122","2,835,041,896",744,0,0
17,03108,1703108,G17003108,Illinois,Will County (South),17,19703,1719703,G17019703,Illinois,Will County (West Central)--Joliet & Troy Townships,"111,387","133,389",0,0,0,"115,342","134,906",0,0,0,"1,376,557,122","181,268,430",818,0,0
17,03108,1703108,G17003108,Illinois,Will County (South),17,19704,1719704,G17019704,Illinois,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships","111,387","123,191",0,0,0,"115,342","128,787",2,0,0,"1,376,557,122","243,768,622","186,906",0.01,0.08
17,03108,1703108,G17003108,Illinois,Will County (South),17,19705,1719705,G17019705,Illinois,Will County (South),"111,387","111,387","111,387",100,100,"115,342","115,340","115,340",100,100,"1,376,557,122","1,376,373,889","1,376,368,654",99.99,100
17,03202,1703202,G17003202,Illinois,DuPage County (Central)--Milton Township,17,04301,1704301,G17004301,Illinois,"DuPage County (Northwest)--Wayne, Bloomingdale (South) & Winfield (North) Townships P","117,061","177,603",11,0.01,0.01,"120,190","174,577",2,0,0,"89,188,127","187,645,852","74,433",0.08,0.04
17,03202,1703202,G17003202,Illinois,DuPage County (Central)--Milton Township,17,04303,1704303,G17004303,Illinois,DuPage County (East Central)--York Township,"117,061","123,497",97,0.08,0.08,"120,190","128,425",99,0.08,0.08,"89,188,127","90,774,887","82,897",0.09,0.09
17,03202,1703202,G17003202,Illinois,DuPage County (Central)--Milton Township,17,04304,1704304,G17004304,Illinois,DuPage County (Central)--Milton Township,"117,061","117,029","116,951",99.91,99.93,"120,190","120,181","120,084",99.91,99.92,"89,188,127","89,153,034","88,865,543",99.64,99.68
17,03202,1703202,G17003202,Illinois,DuPage County (Central)--Milton Township,17,04305,1704305,G17004305,Illinois,DuPage County (Southwest)--Naperville & Winfield (South) Townships,"117,061","119,291",2,0,0,"120,190","124,144",4,0,0,"89,188,127","145,708,754","29,248",0.03,0.02
17,03202,1703202,G17003202,Illinois,DuPage County (Central)--Milton Township,17,04306,1704306,G17004306,Illinois,DuPage County (South Central)--Lisle Township,"117,061","116,245",0,0,0,"120,190","119,040",0,0,0,"89,188,127","91,617,359","136,006",0.15,0.15
17,03203,1703203,G17003203,Illinois,DuPage County (South Central)--Lisle Township,17,04304,1704304,G17004304,Illinois,DuPage County (Central)--Milton Township,"116,268","117,029",4,0,0,"119,066","120,181",18,0.02,0.01,"91,508,049","89,153,034","32,871",0.04,0.04
17,03203,1703203,G17003203,Illinois,DuPage County (South Central)--Lisle Township,17,04305,1704305,G17004305,Illinois,DuPage County (Southwest)--Naperville & Winfield (South) Townships,"116,268","119,291",94,0.08,0.08,"119,066","124,144",96,0.08,0.08,"91,508,049","145,708,754","92,700",0.1,0.06
17,03203,1703203,G17003203,Illinois,DuPage County (South Central)--Lisle Township,17,04306,1704306,G17004306,Illinois,DuPage County (South Central)--Lisle Township,"116,268","116,245","116,169",99.91,99.93,"119,066","119,040","118,951",99.9,99.93,"91,508,049","91,617,359","91,381,985",99.86,99.74
17,03203,1703203,G17003203,Illinois,DuPage County (South Central)--Lisle Township,17,19701,1719701,G17019701,Illinois,Will County (Northwest)--Wheatland & DuPage Townships,"116,268","169,264",1,0,0,"119,066","176,242",1,0,0,"91,508,049","185,176,736",493,0,0
17,03204,1703204,G17003204,Illinois,DuPage County (Southeast)--Downers Grove Township,17,03113,1703113,G17003113,Illinois,Cook County (West)--Lyons & Stickney Townships,"146,795","152,461",0,0,0,"149,817","156,619",0,0,0,"128,487,868","126,470,826",74,0,0
17,03204,1703204,G17003204,Illinois,DuPage County (Southeast)--Downers Grove Township,17,04303,1704303,G17004303,Illinois,DuPage County (East Central)--York Township,"146,795","123,497",14,0.01,0.01,"149,817","128,425",13,0.01,0.01,"128,487,868","90,774,887","9,723",0.01,0.01
17,03204,1703204,G17003204,Illinois,DuPage County (Southeast)--Downers Grove Township,17,04306,1704306,G17004306,Illinois,DuPage County (South Central)--Lisle Township,"146,795","116,245",38,0.03,0.03,"149,817","119,040",49,0.03,0.04,"128,487,868","91,617,359","50,483",0.04,0.06
17,03204,1703204,G17003204,Illinois,DuPage County (Southeast)--Downers Grove Township,17,04307,1704307,G17004307,Illinois,DuPage County (Southeast)--Downers Grove Township,"146,795","146,794","146,743",99.96,99.97,"149,817","149,921","149,756",99.96,99.89,"128,487,868","128,608,273","128,427,588",99.95,99.86
17,03205,1703205,G17003205,Illinois,DuPage County (East Central)--York Township,17,03110,1703110,G17003110,Illinois,Cook County (West)--Proviso Township (North & West),"123,449","114,229",5,0,0,"128,495","113,130",9,0.01,0.01,"90,823,704","55,334,054","50,930",0.06,0.09
17,03205,1703205,G17003205,Illinois,DuPage County (East Central)--York Township,17,03111,1703111,G17003111,Illinois,"Cook County (West)--Oak Park, Riverside, River Forest & Proviso (Southeast) Townships","123,449","116,123",0,0,0,"128,495","121,043",0,0,0,"90,823,704","50,674,868",139,0,0
17,03205,1703205,G17003205,Illinois,DuPage County (East Central)--York Township,17,04303,1704303,G17004303,Illinois,DuPage County (East Central)--York Township,"123,449","123,497","123,386",99.95,99.91,"128,495","128,425","128,313",99.86,99.91,"90,823,704","90,774,887","90,667,249",99.83,99.88
17,03205,1703205,G17003205,Illinois,DuPage County (East Central)--York Township,17,04304,1704304,G17004304,Illinois,DuPage County (Central)--Milton Township,"123,449","117,029",7,0.01,0.01,"128,495","120,181",10,0.01,0.01,"90,823,704","89,153,034","21,000",0.02,0.02
17,03205,1703205,G17003205,Illinois,DuPage County (East Central)--York Township,17,04306,1704306,G17004306,Illinois,DuPage County (South Central)--Lisle Township,"123,449","116,245",0,0,0,"128,495","119,040",0,0,0,"90,823,704","91,617,359",255,0,0
17,03205,1703205,G17003205,Illinois,DuPage County (East Central)--York Township,17,04307,1704307,G17004307,Illinois,DuPage County (Southeast)--Downers Grove Township,"123,449","146,794",50,0.04,0.03,"128,495","149,921",164,0.13,0.11,"90,823,704","128,608,273","84,131",0.09,0.07
17,03207,1703207,G17003207,Illinois,Dupage County (Northeast)--Addison & Bloomingdale (North) Townships,17,04301,1704301,G17004301,Illinois,"DuPage County (Northwest)--Wayne, Bloomingdale (South) & Winfield (North) Townships P","116,449","177,603",1,0,0,"116,590","174,577",1,0,0,"115,499,645","187,645,852","11,306",0.01,0.01
17,03207,1703207,G17003207,Illinois,Dupage County (Northeast)--Addison & Bloomingdale (North) Townships,17,04302,1704302,G17004302,Illinois,DuPage County (Northeast)--Addison & Bloomingdale (North) Townships,"116,449","116,448","116,448",100,100,"116,590","116,589","116,589",100,100,"115,499,645","115,486,907","115,473,292",99.98,99.99
17,03207,1703207,G17003207,Illinois,Dupage County (Northeast)--Addison & Bloomingdale (North) Townships,17,04303,1704303,G17004303,Illinois,DuPage County (East Central)--York Township,"116,449","123,497",0,0,0,"116,590","128,425",0,0,0,"115,499,645","90,774,887","14,852",0.01,0.02
17,03207,1703207,G17003207,Illinois,Dupage County (Northeast)--Addison & Bloomingdale (North) Townships,17,04304,1704304,G17004304,Illinois,DuPage County (Central)--Milton Township,"116,449","117,029",0,0,0,"116,590","120,181",0,0,0,"115,499,645","89,153,034",195,0,0
17,03208,1703208,G17003208,Illinois,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships",17,03102,1703102,G17003102,Illinois,Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships,"177,668","120,994",0,0,0,"174,651","122,349",0,0,0,"187,798,894","97,776,442","1,829",0,0
17,03208,1703208,G17003208,Illinois,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships",17,04301,1704301,G17004301,Illinois,"DuPage County (Northwest)--Wayne, Bloomingdale (South) & Winfield (North) Townships P","177,668","177,603","177,590",99.96,99.99,"174,651","174,577","174,573",99.96,100,"187,798,894","187,645,852","187,510,559",99.85,99.93
17,03208,1703208,G17003208,Illinois,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships",17,04302,1704302,G17004302,Illinois,DuPage County (Northeast)--Addison & Bloomingdale (North) Townships,"177,668","116,448",0,0,0,"174,651","116,589",0,0,0,"187,798,894","115,486,907","11,161",0.01,0.01
17,03208,1703208,G17003208,Illinois,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships",17,04304,1704304,G17004304,Illinois,DuPage County (Central)--Milton Township,"177,668","117,029",66,0.04,0.06,"174,651","120,181",68,0.04,0.06,"187,798,894","89,153,034","232,713",0.12,0.26
17,03208,1703208,G17003208,Illinois,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships",17,08903,1708903,G17008903,Illinois,"Kane County (East)--St. Charles, Batavia (East) & Geneva (East) Townships","177,668","116,706",12,0.01,0.01,"174,651","118,066",10,0.01,0.01,"187,798,894","165,616,222","42,632",0.02,0.03
17,03209,1703209,G17003209,Illinois,DuPage County (Southwest)--Naperville & Winfield (South) Townships,17,04301,1704301,G17004301,Illinois,"DuPage County (Northwest)--Wayne, Bloomingdale (South) & Winfield (North) Townships P","119,234","177,603",0,0,0,"124,073","174,577",0,0,0,"145,689,381","187,645,852","37,345",0.03,0.02
17,03209,1703209,G17003209,Illinois,DuPage County (Southwest)--Naperville & Winfield (South) Townships,17,04304,1704304,G17004304,Illinois,DuPage County (Central)--Milton Township,"119,234","117,029",0,0,0,"124,073","120,181",0,0,0,"145,689,381","89,153,034",712,0,0
17,03209,1703209,G17003209,Illinois,DuPage County (Southwest)--Naperville & Winfield (South) Townships,17,04305,1704305,G17004305,Illinois,DuPage County (Southwest)--Naperville & Winfield (South) Townships,"119,234","119,291","119,195",99.97,99.92,"124,073","124,144","124,042",99.98,99.92,"145,689,381","145,708,754","145,585,785",99.93,99.92
17,03209,1703209,G17003209,Illinois,DuPage County (Southwest)--Naperville & Winfield (South) Townships,17,04306,1704306,G17004306,Illinois,DuPage County (South Central)--Lisle Township,"119,234","116,245",38,0.03,0.03,"124,073","119,040",29,0.02,0.02,"145,689,381","91,617,359","37,984",0.03,0.04
17,03209,1703209,G17003209,Illinois,DuPage County (Southwest)--Naperville & Winfield (South) Townships,17,08903,1708903,G17008903,Illinois,"Kane County (East)--St. Charles, Batavia (East) & Geneva (East) Townships","119,234","116,706",0,0,0,"124,073","118,066",0,0,0,"145,689,381","165,616,222","24,201",0.02,0.01
17,03209,1703209,G17003209,Illinois,DuPage County (Southwest)--Naperville & Winfield (South) Townships,17,08904,1708904,G17008904,Illinois,Kane County (Southeast)--Aurora Township,"119,234","146,098",0,0,0,"124,073","126,929",0,0,0,"145,689,381","89,458,977","1,638",0,0
17,03209,1703209,G17003209,Illinois,DuPage County (Southwest)--Naperville & Winfield (South) Townships,17,09300,1709300,G17009300,Illinois,Kendall County,"119,234","114,777",0,0,0,"124,073","131,869",0,0,0,"145,689,381","829,412,776",503,0,0
17,03209,1703209,G17003209,Illinois,DuPage County (Southwest)--Naperville & Winfield (South) Townships,17,19701,1719701,G17019701,Illinois,Will County (Northwest)--Wheatland & DuPage Townships,"119,234","169,264",1,0,0,"124,073","176,242",1,0,0,"145,689,381","185,176,736","1,213",0,0
17,03306,1703306,G17003306,Illinois,"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships",17,09701,1709701,G17009701,Illinois,"Lake County (Northwest)--Avon, Lake Villa, Grant & Antioch Townships","159,552","159,523","159,518",99.98,100,"159,138","159,102","159,101",99.98,100,"253,037,147","252,995,904","252,875,483",99.94,99.95
17,03306,1703306,G17003306,Illinois,"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships",17,09704,1709704,G17009704,Illinois,"Lake County (Southwest)--Ela, Fremont, Wauconda & Cuba Townships","159,552","113,427",26,0.02,0.02,"159,138","119,629",27,0.02,0.02,"253,037,147","295,645,556","109,864",0.04,0.04
17,03306,1703306,G17003306,Illinois,"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships",17,11101,1711101,G17011101,Illinois,"McHenry County (North, West & Central)","159,552","134,456",7,0,0.01,"159,138","137,984",7,0,0.01,"253,037,147","1,205,191,057","36,573",0.01,0
17,03306,1703306,G17003306,Illinois,"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships",17,11102,1711102,G17011102,Illinois,"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships","159,552","174,433",1,0,0,"159,138","172,245",3,0,0,"253,037,147","357,595,275","15,227",0.01,0
17,03307,1703307,G17003307,Illinois,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships",17,09702,1709702,G17009702,Illinois,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships","141,028","141,026","141,026",100,100,"140,954","140,954","140,954",100,100,"199,786,540","199,686,324","199,686,324",99.95,100
17,03307,1703307,G17003307,Illinois,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships",17,09703,1709703,G17009703,Illinois,"Lake County (East Central)--Warren, Shields & Libertyville (North & West) Townships P","141,028","155,566",2,0,0,"140,954","156,052",0,0,0,"199,786,540","216,788,555","100,216",0.05,0.05
17,03308,1703308,G17003308,Illinois,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships",17,09701,1709701,G17009701,Illinois,"Lake County (Northwest)--Avon, Lake Villa, Grant & Antioch Townships","113,547","159,523",5,0,0,"119,771","159,102",1,0,0,"295,937,418","252,995,904","120,421",0.04,0.05
17,03308,1703308,G17003308,Illinois,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships",17,09704,1709704,G17009704,Illinois,"Lake County (Southwest)--Ela, Fremont, Wauconda & Cuba Townships","113,547","113,427","113,401",99.87,99.98,"119,771","119,629","119,601",99.86,99.98,"295,937,418","295,645,556","295,534,384",99.86,99.96
17,03308,1703308,G17003308,Illinois,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships",17,09705,1709705,G17009705,Illinois,"Lake County (Southeast)--Vernon, Moraine & West Deerfield Townships","113,547","133,798",28,0.02,0.02,"119,771","138,605",34,0.03,0.02,"295,937,418","183,838,321","148,983",0.05,0.08
17,03308,1703308,G17003308,Illinois,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships",17,11102,1711102,G17011102,Illinois,"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships","113,547","174,433",112,0.1,0.06,"119,771","172,245",135,0.11,0.08,"295,937,418","357,595,275","133,630",0.05,0.04
